,used,exhausted,rounds
137,1.0,1.0,[0]
86,1.0,1.0,[0]
396,1.0,1.0,[0]
687,1.0,1.0,[0]
48,1.0,1.0,[0]
259,1.0,1.0,[0]
668,1.0,1.0,[0]
230,1.0,1.0,[0]
193,1.0,1.0,[0]
106,1.0,1.0,[0]
576,1.0,1.0,[0]
131,1.0,1.0,[0]
232,1.0,1.0,[0]
769,1.0,1.0,[0]
322,1.0,1.0,[0]
478,1.0,1.0,[0]
234,1.0,1.0,[0]
441,1.0,1.0,[0]
301,1.0,1.0,[0]
631,1.0,1.0,[0]
353,1.0,1.0,[0]
399,1.0,1.0,[0]
726,1.0,1.0,[0]
534,1.0,1.0,[0]
586,1.0,1.0,[0]
226,1.0,1.0,[0]
298,1.0,1.0,[0]
634,1.0,1.0,[0]
20,1.0,1.0,[0]
315,1.0,1.0,[0]
87,1.0,1.0,[0]
479,1.0,1.0,[0]
272,1.0,1.0,[0]
661,1.0,1.0,[0]
154,1.0,1.0,[0]
282,1.0,1.0,[0]
667,1.0,1.0,[0]
791,1.0,1.0,[0]
628,1.0,1.0,[0]
605,1.0,1.0,[0]
640,1.0,1.0,[47]
427,2.0,1.0,"[34, 47]"
172,1.0,1.0,[48]
243,4.0,1.0,"[3, 4, 6, 7]"
797,2.0,1.0,"[168, 170]"
684,1.0,1.0,[143]
153,2.0,1.0,"[113, 123]"
485,1.0,1.0,[81]
606,4.0,1.0,"[69, 70, 71, 72]"
792,1.0,1.0,[34]
783,1.0,1.0,[112]
566,2.0,1.0,"[175, 176]"
460,1.0,1.0,[56]
8,2.0,1.0,"[137, 168]"
638,4.0,1.0,"[6, 7, 8, 9]"
499,3.0,1.0,"[103, 104, 105]"
487,2.0,1.0,"[70, 75]"
239,1.0,1.0,[165]
187,2.0,1.0,"[94, 95]"
125,6.0,1.0,"[84, 120, 123, 131, 132, 134]"
753,6.0,1.0,"[164, 165, 166, 167, 168, 169]"
90,4.0,1.0,"[142, 146, 147, 148]"
78,2.0,1.0,"[55, 106]"
713,1.0,1.0,[145]
666,2.0,1.0,"[40, 42]"
466,1.0,1.0,[62]
447,4.0,1.0,"[87, 90, 91, 92]"
578,1.0,1.0,[131]
160,2.0,1.0,"[145, 149]"
73,2.0,1.0,"[64, 65]"
540,1.0,1.0,[88]
475,1.0,1.0,[23]
365,2.0,1.0,"[75, 76]"
229,1.0,1.0,[112]
173,2.0,1.0,"[39, 40]"
787,3.0,1.0,"[133, 136, 143]"
496,1.0,1.0,[152]
526,1.0,1.0,[54]
220,1.0,1.0,[46]
364,2.0,1.0,"[170, 171]"
37,1.0,1.0,[29]
7,5.0,1.0,"[132, 133, 134, 136, 137]"
431,1.0,1.0,[33]
70,1.0,1.0,[109]
308,2.0,1.0,"[35, 125]"
665,1.0,1.0,[80]
134,1.0,1.0,[95]
531,1.0,1.0,[135]
291,4.0,1.0,"[150, 151, 152, 153]"
705,1.0,1.0,[39]
311,1.0,1.0,[17]
507,1.0,1.0,[114]
133,4.0,1.0,"[170, 176, 177, 178]"
141,1.0,1.0,[26]
213,1.0,1.0,[6]
611,1.0,1.0,[60]
554,3.0,1.0,"[86, 87, 88]"
464,1.0,1.0,[106]
91,1.0,1.0,[171]
23,1.0,1.0,[58]
654,2.0,1.0,"[106, 107]"
477,4.0,1.0,"[55, 56, 57, 58]"
573,1.0,1.0,[42]
31,1.0,1.0,[79]
357,2.0,1.0,"[158, 167]"
350,1.0,1.0,[33]
277,2.0,1.0,"[161, 162]"
53,1.0,1.0,[2]
567,2.0,1.0,"[144, 145]"
156,1.0,1.0,[156]
572,1.0,1.0,[70]
583,7.0,1.0,"[1, 14, 16, 20, 21, 22, 23]"
481,1.0,1.0,[155]
755,2.0,1.0,"[11, 12]"
773,1.0,1.0,[50]
394,1.0,1.0,[128]
351,1.0,1.0,[30]
269,4.0,1.0,"[15, 77, 101, 117]"
62,1.0,1.0,[154]
59,3.0,1.0,"[51, 94, 105]"
414,2.0,1.0,"[67, 136]"
536,2.0,1.0,"[14, 48]"
44,1.0,1.0,[63]
503,1.0,1.0,[90]
64,4.0,1.0,"[169, 170, 171, 172]"
493,3.0,1.0,"[138, 146, 147]"
420,1.0,1.0,[21]
716,3.0,1.0,"[133, 139, 142]"
558,3.0,1.0,"[92, 99, 100]"
320,4.0,1.0,"[172, 173, 174, 175]"
36,1.0,1.0,[90]
54,1.0,1.0,[111]
24,1.0,1.0,[28]
429,1.0,1.0,[27]
97,2.0,1.0,"[154, 155]"
