,used,exhausted,rounds
255,1.0,1.0,[0]
277,1.0,1.0,[0]
104,1.0,1.0,[0]
101,1.0,1.0,[0]
109,1.0,1.0,[0]
8,1.0,1.0,[0]
77,1.0,1.0,[0]
71,1.0,1.0,[0]
224,1.0,1.0,[0]
85,1.0,1.0,[0]
15,1.0,1.0,[0]
87,1.0,1.0,[0]
296,1.0,1.0,[0]
17,1.0,1.0,[0]
43,1.0,1.0,[0]
57,1.0,1.0,[0]
191,1.0,1.0,[0]
110,1.0,1.0,[0]
266,1.0,1.0,[0]
150,1.0,1.0,[0]
192,1.0,1.0,[0]
76,1.0,1.0,[0]
243,1.0,1.0,[0]
38,1.0,1.0,[0]
137,1.0,1.0,[0]
123,1.0,1.0,[0]
158,1.0,1.0,[0]
98,1.0,1.0,[0]
146,1.0,1.0,[0]
244,1.0,1.0,[0]
223,0.0,0.0,[]
263,1.0,0.0,[13]
189,2.0,1.0,"[2, 13]"
183,1.0,1.0,[7]
97,1.0,1.0,[1]
67,2.0,1.0,"[17, 18]"
286,1.0,0.0,[20]
37,1.0,1.0,[3]
237,1.0,1.0,[4]
35,1.0,0.0,[14]
195,1.0,1.0,[1]
54,0.0,0.0,[]
299,1.0,1.0,[2]
48,1.0,0.0,[2]
79,1.0,0.0,[3]
139,1.0,1.0,[9]
268,1.0,0.0,[13]
125,1.0,1.0,[5]
178,4.0,1.0,"[4, 12, 13, 14]"
147,1.0,1.0,[12]
297,1.0,1.0,[8]
55,0.0,0.0,[]
185,0.0,0.0,[]
209,2.0,1.0,"[14, 18]"
130,0.0,0.0,[]
138,3.0,1.0,"[3, 6, 20]"
188,0.0,0.0,[]
28,1.0,1.0,[8]
288,1.0,0.0,[2]
181,1.0,0.0,[12]
52,1.0,0.0,[18]
274,0.0,0.0,[]
151,1.0,0.0,[2]
184,1.0,1.0,[2]
229,0.0,0.0,[]
253,1.0,1.0,[11]
180,1.0,0.0,[7]
42,1.0,1.0,[3]
49,2.0,1.0,"[8, 11]"
143,1.0,0.0,[2]
6,1.0,1.0,[7]
50,1.0,1.0,[18]
129,2.0,1.0,"[8, 9]"
187,1.0,1.0,[5]
199,1.0,0.0,[6]
61,0.0,0.0,[]
278,1.0,1.0,[2]
