,used,exhausted,rounds
338,1.0,1.0,[0]
690,1.0,1.0,[0]
638,1.0,1.0,[0]
432,1.0,1.0,[0]
408,1.0,1.0,[0]
653,1.0,1.0,[0]
47,1.0,1.0,[0]
340,1.0,1.0,[0]
680,1.0,1.0,[0]
188,1.0,1.0,[0]
578,1.0,1.0,[0]
608,1.0,1.0,[0]
717,1.0,1.0,[0]
777,1.0,1.0,[0]
253,1.0,1.0,[0]
429,1.0,1.0,[0]
672,1.0,1.0,[0]
129,1.0,1.0,[0]
271,1.0,1.0,[0]
424,1.0,1.0,[0]
550,1.0,1.0,[0]
785,1.0,1.0,[0]
158,1.0,1.0,[0]
727,1.0,1.0,[0]
614,1.0,1.0,[0]
67,1.0,1.0,[0]
258,1.0,1.0,[0]
615,1.0,1.0,[0]
486,1.0,1.0,[0]
496,1.0,1.0,[0]
347,1.0,1.0,[0]
592,1.0,1.0,[0]
397,1.0,1.0,[0]
23,1.0,1.0,[0]
648,1.0,1.0,[0]
558,1.0,1.0,[0]
56,1.0,1.0,[0]
345,1.0,1.0,[0]
42,1.0,1.0,[0]
165,1.0,1.0,[0]
734,1.0,0.0,[179]
597,2.0,1.0,"[13, 15]"
625,0.0,0.0,[]
415,0.0,0.0,[]
602,2.0,1.0,"[68, 69]"
636,0.0,0.0,[]
505,4.0,1.0,"[45, 51, 53, 55]"
709,5.0,1.0,"[2, 3, 4, 5, 7]"
119,4.0,1.0,"[10, 13, 86, 108]"
412,0.0,0.0,[]
420,1.0,0.0,[14]
2,2.0,0.0,"[112, 195]"
646,1.0,1.0,[29]
263,1.0,0.0,[150]
481,0.0,0.0,[]
99,3.0,1.0,"[3, 4, 5]"
402,2.0,1.0,"[72, 160]"
286,0.0,0.0,[]
478,2.0,1.0,"[6, 8]"
341,2.0,0.0,"[129, 198]"
755,1.0,0.0,[166]
25,5.0,1.0,"[39, 41, 42, 43, 57]"
541,4.0,0.0,"[106, 113, 177, 194]"
136,0.0,0.0,[]
293,0.0,0.0,[]
61,3.0,1.0,"[14, 146, 153]"
361,4.0,1.0,"[32, 49, 135, 155]"
726,1.0,1.0,[13]
411,0.0,0.0,[]
272,1.0,0.0,[170]
538,0.0,0.0,[]
499,1.0,1.0,[176]
523,0.0,0.0,[]
294,0.0,0.0,[]
427,0.0,0.0,[]
546,1.0,0.0,[173]
133,1.0,0.0,[29]
195,1.0,1.0,[30]
332,1.0,1.0,[16]
439,2.0,1.0,"[42, 99]"
708,1.0,0.0,[146]
624,1.0,0.0,[95]
337,3.0,1.0,"[15, 36, 59]"
633,0.0,0.0,[]
12,0.0,0.0,[]
760,1.0,0.0,[179]
159,1.0,0.0,[136]
446,1.0,1.0,[149]
76,0.0,0.0,[]
635,1.0,0.0,[106]
221,0.0,0.0,[]
176,1.0,1.0,[58]
349,2.0,0.0,"[168, 174]"
68,0.0,0.0,[]
226,1.0,1.0,[45]
418,1.0,1.0,[199]
232,0.0,0.0,[]
466,0.0,0.0,[]
409,1.0,1.0,[23]
181,0.0,0.0,[]
470,6.0,1.0,"[17, 125, 167, 175, 183, 184]"
549,6.0,1.0,"[4, 7, 8, 9, 12, 15]"
