,used,exhausted,rounds
290,1.0,1.0,[0]
588,1.0,1.0,[0]
392,1.0,1.0,[0]
451,1.0,1.0,[0]
794,1.0,1.0,[0]
16,1.0,1.0,[0]
33,1.0,1.0,[0]
508,1.0,1.0,[0]
62,1.0,1.0,[0]
406,1.0,1.0,[0]
347,1.0,1.0,[0]
535,1.0,1.0,[0]
790,1.0,1.0,[0]
282,1.0,1.0,[0]
740,1.0,1.0,[0]
123,1.0,1.0,[0]
356,1.0,1.0,[0]
509,1.0,1.0,[0]
119,1.0,1.0,[0]
435,1.0,1.0,[0]
317,1.0,1.0,[0]
218,1.0,1.0,[0]
172,1.0,1.0,[0]
555,1.0,1.0,[0]
491,1.0,1.0,[0]
107,1.0,1.0,[0]
46,1.0,1.0,[0]
711,1.0,1.0,[0]
355,1.0,1.0,[0]
448,1.0,1.0,[0]
545,1.0,1.0,[0]
772,1.0,1.0,[0]
122,1.0,1.0,[0]
739,1.0,1.0,[0]
309,1.0,1.0,[0]
467,1.0,1.0,[0]
252,1.0,1.0,[0]
677,1.0,1.0,[0]
176,1.0,1.0,[0]
226,1.0,1.0,[0]
175,1.0,1.0,[61]
178,2.0,1.0,"[23, 24]"
708,1.0,1.0,[161]
376,4.0,1.0,"[174, 176, 178, 179]"
639,2.0,1.0,"[93, 108]"
285,1.0,1.0,[23]
628,2.0,1.0,"[132, 136]"
198,1.0,1.0,[16]
506,4.0,1.0,"[83, 84, 86, 87]"
2,1.0,1.0,[158]
191,1.0,1.0,[16]
609,2.0,1.0,"[148, 150]"
633,1.0,1.0,[84]
69,2.0,1.0,"[76, 79]"
662,4.0,1.0,"[142, 146, 147, 148]"
49,3.0,1.0,"[141, 144, 145]"
655,2.0,1.0,"[55, 71]"
603,1.0,1.0,[75]
777,2.0,1.0,"[173, 174]"
364,6.0,1.0,"[19, 37, 61, 67, 68, 70]"
189,6.0,1.0,"[130, 150, 155, 157, 159, 160]"
264,4.0,1.0,"[95, 107, 108, 109]"
787,2.0,1.0,"[26, 45]"
279,1.0,1.0,[156]
251,2.0,1.0,"[5, 8]"
611,1.0,1.0,[81]
690,4.0,1.0,"[60, 87, 90, 91]"
635,1.0,1.0,[174]
39,2.0,1.0,"[59, 88]"
573,2.0,1.0,"[40, 46]"
365,1.0,1.0,[131]
160,1.0,1.0,[179]
590,2.0,1.0,"[97, 106]"
15,1.0,1.0,[28]
789,2.0,1.0,"[132, 143]"
456,3.0,1.0,"[14, 29, 42]"
785,1.0,1.0,[12]
8,1.0,1.0,[128]
129,1.0,1.0,[96]
