,used,exhausted,rounds
569,1.0,1.0,[0]
24,1.0,1.0,[0]
83,1.0,1.0,[0]
376,1.0,1.0,[0]
135,1.0,1.0,[0]
166,1.0,1.0,[0]
283,1.0,1.0,[0]
503,1.0,1.0,[0]
214,1.0,1.0,[0]
331,1.0,1.0,[0]
332,1.0,1.0,[0]
110,1.0,1.0,[0]
637,1.0,1.0,[0]
461,1.0,1.0,[0]
777,1.0,1.0,[0]
113,1.0,1.0,[0]
684,1.0,1.0,[0]
165,1.0,1.0,[0]
276,1.0,1.0,[0]
49,1.0,1.0,[0]
32,1.0,1.0,[0]
553,1.0,1.0,[0]
624,1.0,1.0,[0]
622,1.0,1.0,[0]
731,1.0,1.0,[0]
73,1.0,1.0,[0]
329,1.0,1.0,[0]
379,1.0,1.0,[0]
402,1.0,1.0,[0]
647,1.0,1.0,[0]
180,1.0,1.0,[0]
460,1.0,1.0,[0]
772,1.0,1.0,[0]
534,1.0,1.0,[0]
466,1.0,1.0,[0]
17,1.0,1.0,[0]
60,1.0,1.0,[0]
234,1.0,1.0,[0]
414,1.0,1.0,[0]
625,1.0,1.0,[0]
458,1.0,1.0,[136]
632,2.0,1.0,"[32, 34]"
795,1.0,1.0,[128]
744,4.0,1.0,"[98, 162, 163, 164]"
487,2.0,1.0,"[85, 170]"
169,1.0,1.0,[81]
93,2.0,1.0,"[106, 159]"
594,1.0,1.0,[91]
447,4.0,1.0,"[74, 111, 121, 123]"
289,1.0,1.0,[137]
252,1.0,1.0,[46]
590,2.0,1.0,"[160, 162]"
679,1.0,1.0,[131]
661,2.0,1.0,"[41, 48]"
472,4.0,1.0,"[155, 156, 157, 159]"
162,3.0,1.0,"[81, 97, 102]"
663,2.0,1.0,"[127, 138]"
686,1.0,1.0,[66]
82,2.0,1.0,"[133, 149]"
623,6.0,1.0,"[62, 78, 81, 86, 88, 93]"
635,6.0,1.0,"[23, 55, 79, 83, 84, 100]"
518,4.0,1.0,"[5, 17, 18, 19]"
265,2.0,1.0,"[7, 12]"
119,1.0,1.0,[3]
6,2.0,1.0,"[68, 93]"
712,1.0,1.0,[15]
748,4.0,1.0,"[52, 53, 54, 56]"
360,1.0,1.0,[124]
505,2.0,1.0,"[143, 173]"
696,2.0,1.0,"[31, 37]"
657,1.0,1.0,[77]
212,1.0,1.0,[29]
130,2.0,1.0,"[33, 91]"
680,1.0,1.0,[89]
256,2.0,1.0,"[76, 102]"
