,used,exhausted,rounds
2205,1,1,[-1]
2140,1,1,[-1]
317,1,1,[-1]
1850,1,1,[-1]
1097,1,1,[-1]
940,1,1,[-1]
1146,1,1,[-1]
283,1,1,[-1]
1092,1,1,[-1]
80,1,1,[-1]
261,1,1,[-1]
561,1,1,[-1]
892,1,1,[-1]
1886,1,1,[-1]
610,1,1,[-1]
133,1,1,[-1]
313,1,1,[-1]
2255,1,1,[-1]
1594,1,1,[-1]
2235,1,1,[-1]
2068,1,1,[-1]
71,1,1,[-1]
587,1,1,[-1]
1127,1,1,[-1]
1524,1,1,[-1]
1558,1,1,[-1]
1034,1,1,[-1]
2079,1,1,[-1]
4,1,1,[-1]
654,1,1,[-1]
494,1,1,[-1]
1076,1,1,[-1]
749,1,1,[-1]
1684,1,1,[-1]
394,1,1,[-1]
1979,1,1,[-1]
32,1,1,[-1]
1460,1,1,[-1]
726,1,1,[-1]
55,1,1,[-1]
1754,1,1,[-1]
216,1,1,[-1]
2241,1,1,[-1]
1476,1,1,[-1]
1751,1,1,[-1]
220,1,1,[-1]
472,1,1,[-1]
1540,1,1,[-1]
370,1,1,[-1]
2103,1,1,[-1]
1167,1,1,[-1]
2046,1,1,[-1]
1746,1,1,[-1]
651,1,1,[-1]
1632,1,1,[-1]
90,1,1,[-1]
1108,1,1,[-1]
458,1,1,[-1]
819,1,1,[-1]
164,1,1,[-1]
693,1,1,[-1]
297,1,1,[-1]
878,1,1,[-1]
522,1,1,[-1]
1346,1,1,[-1]
2256,1,1,[-1]
6,1,1,[-1]
1601,1,1,[-1]
414,1,1,[-1]
1537,1,1,[-1]
1550,1,1,[-1]
2207,1,1,[-1]
1794,1,1,[-1]
650,1,1,[-1]
1443,1,1,[-1]
1235,1,1,[-1]
298,1,1,[-1]
1194,1,1,[-1]
1896,1,1,[-1]
127,1,1,[-1]
1375,1,1,[-1]
429,1,1,[-1]
359,1,1,[-1]
1679,1,1,[-1]
1012,1,1,[-1]
692,1,1,[-1]
518,1,1,[-1]
861,1,1,[-1]
1941,1,1,[-1]
2057,1,1,[-1]
378,1,1,[-1]
1625,1,1,[-1]
642,1,1,[-1]
540,1,1,[-1]
1518,1,1,[-1]
1078,1,1,[-1]
1270,1,1,[-1]
142,1,1,[-1]
1006,1,1,[-1]
1287,1,1,[-1]
615,1,1,[-1]
1977,1,1,[-1]
1918,1,1,[-1]
964,1,1,[-1]
81,1,1,[-1]
330,1,1,[-1]
1719,1,1,[-1]
1643,1,1,[-1]
1726,1,1,[-1]
2105,1,1,[-1]
17,1,1,[-1]
909,1,1,[-1]
1300,1,1,[-1]
124,1,1,[-1]
62,1,1,[-1]
616,1,1,[-1]
1608,1,1,[-1]
1054,1,1,[-1]
1634,1,1,[-1]
446,1,1,[-1]
2143,1,1,[-1]
296,1,1,[-1]
1622,1,1,[-1]
2243,1,1,[-1]
2001,1,1,[-1]
657,1,1,[-1]
2100,1,1,[-1]
1919,1,1,[-1]
926,1,1,[-1]
2248,1,1,[-1]
1505,1,1,[-1]
1233,1,1,[-1]
1155,1,1,[-1]
307,1,1,[-1]
1906,1,1,[-1]
682,1,1,[-1]
23,1,1,[-1]
1956,1,1,[-1]
1125,1,1,[-1]
753,1,1,[-1]
868,1,1,[-1]
1866,1,1,[-1]
762,1,1,[-1]
65,1,1,[-1]
1653,1,1,[-1]
1396,1,1,[-1]
372,1,1,[-1]
993,1,1,[-1]
636,1,1,[-1]
1066,1,1,[-1]
1242,1,1,[-1]
1151,1,1,[-1]
1171,1,1,[-1]
1143,1,1,[-1]
901,1,1,[-1]
468,1,1,[-1]
1553,1,1,[-1]
846,1,1,[-1]
990,1,1,[-1]
675,1,1,[-1]
822,1,1,[-1]
158,1,1,[-1]
1386,1,1,[-1]
1599,1,1,[-1]
658,1,1,[-1]
2123,1,1,[-1]
1053,1,1,[-1]
959,1,1,[-1]
2029,1,1,[-1]
1439,1,1,[-1]
1613,1,1,[-1]
1036,1,1,[-1]
953,1,1,[-1]
172,1,1,[-1]
178,1,1,[-1]
136,1,1,[-1]
1728,1,1,[-1]
1185,1,1,[-1]
1397,1,1,[-1]
1951,1,1,[-1]
2058,1,1,[-1]
123,1,1,[-1]
1548,1,1,[-1]
948,1,1,[-1]
2020,1,1,[-1]
1693,1,1,[-1]
799,1,1,[-1]
1715,1,1,[-1]
1312,1,1,[-1]
543,1,1,[-1]
1576,1,1,[-1]
894,1,1,[-1]
1741,1,1,[-1]
722,1,1,[-1]
1140,1,1,[-1]
332,1,1,[-1]
1778,1,1,[-1]
108,1,1,[-1]
2072,1,1,[-1]
1044,1,1,[-1]
1786,1,1,[-1]
1825,1,1,[-1]
1315,1,1,[-1]
622,1,1,[-1]
2159,1,1,[-1]
1288,1,1,[-1]
215,1,1,[-1]
1361,1,1,[-1]
1600,1,1,[-1]
590,1,1,[-1]
266,1,1,[-1]
1207,1,1,[-1]
338,1,1,[-1]
1880,1,1,[-1]
1387,1,1,[-1]
409,1,1,[-1]
922,1,1,[-1]
925,1,1,[-1]
1753,1,1,[-1]
1642,1,1,[-1]
1724,1,1,[-1]
764,1,1,[-1]
1384,1,1,[-1]
2259,1,1,[-1]
950,1,1,[-1]
2065,1,1,[-1]
1869,1,1,[-1]
876,1,1,[71]
282,2,1,"[21, 52]"
93,3,1,"[36, 38, 39]"
1257,1,0,[48]
315,1,1,[10]
1572,1,0,[113]
2250,3,1,"[73, 112, 137]"
481,1,1,[23]
449,1,1,[41]
