,used,exhausted,rounds
362,1.0,1.0,[0]
798,1.0,1.0,[0]
97,1.0,1.0,[0]
695,1.0,1.0,[0]
437,1.0,1.0,[0]
679,1.0,1.0,[0]
273,1.0,1.0,[0]
268,1.0,1.0,[0]
610,1.0,1.0,[0]
363,1.0,1.0,[0]
792,1.0,1.0,[0]
748,1.0,1.0,[0]
773,1.0,1.0,[0]
115,1.0,1.0,[0]
239,1.0,1.0,[0]
432,1.0,1.0,[0]
187,1.0,1.0,[0]
285,1.0,1.0,[0]
158,1.0,1.0,[0]
586,1.0,1.0,[0]
435,1.0,1.0,[0]
694,1.0,1.0,[0]
790,1.0,1.0,[0]
779,1.0,1.0,[0]
333,1.0,1.0,[0]
365,1.0,1.0,[0]
428,1.0,1.0,[0]
375,1.0,1.0,[0]
261,1.0,1.0,[0]
193,1.0,1.0,[0]
354,1.0,1.0,[0]
306,1.0,1.0,[0]
579,1.0,1.0,[0]
182,1.0,1.0,[0]
412,1.0,1.0,[0]
192,1.0,1.0,[0]
442,1.0,1.0,[0]
711,1.0,1.0,[0]
706,1.0,1.0,[0]
76,1.0,1.0,[0]
315,1.0,1.0,[141]
753,2.0,1.0,"[7, 111]"
404,1.0,1.0,[146]
223,4.0,1.0,"[150, 153, 154, 155]"
574,2.0,1.0,"[85, 86]"
288,1.0,1.0,[58]
20,2.0,1.0,"[9, 49]"
602,1.0,1.0,[91]
355,4.0,1.0,"[152, 174, 182, 183]"
618,1.0,1.0,[7]
160,1.0,1.0,[161]
776,2.0,1.0,"[64, 149]"
461,1.0,1.0,[39]
617,2.0,1.0,"[154, 155]"
513,4.0,1.0,"[141, 150, 170, 171]"
341,3.0,1.0,"[143, 152, 156]"
109,2.0,1.0,"[20, 21]"
568,1.0,1.0,[126]
614,2.0,1.0,"[62, 135]"
110,6.0,1.0,"[55, 58, 59, 60, 61, 63]"
389,6.0,1.0,"[46, 118, 122, 123, 124, 128]"
613,4.0,1.0,"[11, 14, 17, 18]"
238,2.0,1.0,"[130, 131]"
500,1.0,1.0,[87]
571,2.0,1.0,"[132, 133]"
229,1.0,1.0,[152]
211,4.0,1.0,"[128, 135, 138, 140]"
59,1.0,1.0,[65]
667,2.0,1.0,"[52, 53]"
321,2.0,1.0,"[142, 143]"
631,1.0,1.0,[3]
336,1.0,1.0,[31]
258,2.0,1.0,"[53, 54]"
410,1.0,1.0,[139]
743,2.0,1.0,"[149, 153]"
505,3.0,1.0,"[44, 45, 46]"
796,1.0,1.0,[3]
532,1.0,1.0,[25]
585,1.0,1.0,[107]
594,2.0,1.0,"[169, 170]"
391,1.0,1.0,[142]
758,5.0,1.0,"[43, 52, 59, 60, 64]"
395,1.0,1.0,[21]
630,1.0,1.0,[20]
15,2.0,1.0,"[16, 20]"
11,1.0,1.0,[9]
100,1.0,1.0,[112]
693,1.0,1.0,[70]
369,4.0,1.0,"[147, 148, 149, 151]"
45,1.0,1.0,[5]
689,1.0,1.0,[4]
349,1.0,1.0,[144]
597,4.0,1.0,"[175, 176, 177, 178]"
269,1.0,1.0,[122]
126,1.0,1.0,[9]
418,1.0,1.0,[142]
486,3.0,1.0,"[145, 155, 160]"
309,1.0,1.0,[92]
208,1.0,1.0,[78]
256,1.0,1.0,[166]
619,2.0,1.0,"[132, 133]"
184,4.0,1.0,"[91, 97, 110, 111]"
508,1.0,1.0,[72]
487,1.0,1.0,[148]
493,2.0,1.0,"[81, 108]"
457,1.0,1.0,[17]
427,2.0,1.0,"[29, 32]"
271,1.0,1.0,[112]
683,2.0,1.0,"[15, 18]"
730,1.0,1.0,[54]
414,1.0,1.0,[153]
434,7.0,1.0,"[41, 42, 43, 44, 45, 46, 47]"
114,1.0,1.0,[74]
394,2.0,1.0,"[132, 133]"
173,1.0,1.0,[139]
777,1.0,1.0,[81]
741,1.0,1.0,[5]
16,4.0,1.0,"[50, 54, 55, 56]"
582,1.0,1.0,[10]
67,3.0,1.0,"[32, 58, 59]"
485,2.0,1.0,"[183, 184]"
669,2.0,1.0,"[10, 16]"
149,1.0,1.0,[115]
308,1.0,1.0,[39]
300,4.0,1.0,"[105, 146, 151, 165]"
415,3.0,1.0,"[174, 175, 176]"
289,1.0,1.0,[4]
556,3.0,1.0,"[157, 158, 159]"
290,3.0,1.0,"[130, 159, 160]"
512,4.0,1.0,"[120, 121, 122, 123]"
357,1.0,1.0,[54]
407,1.0,1.0,[65]
279,1.0,1.0,[123]
137,1.0,1.0,[145]
313,2.0,1.0,"[74, 82]"
210,2.0,1.0,"[33, 35]"
19,1.0,1.0,[39]
538,1.0,1.0,[144]
558,1.0,1.0,[141]
727,2.0,1.0,"[67, 173]"
292,1.0,1.0,[148]
725,1.0,1.0,[43]
426,1.0,1.0,[44]
291,3.0,1.0,"[135, 136, 137]"
754,2.0,1.0,"[20, 96]"
26,1.0,1.0,[48]
393,5.0,1.0,"[130, 143, 161, 162, 164]"
332,1.0,1.0,[99]
527,2.0,1.0,"[106, 107]"
765,1.0,1.0,[112]
707,2.0,1.0,"[165, 168]"
587,4.0,1.0,"[2, 15, 16, 17]"
492,3.0,1.0,"[62, 63, 69]"
593,1.0,1.0,[154]
463,3.0,1.0,"[53, 63, 65]"
390,1.0,1.0,[150]
86,1.0,1.0,[21]
672,3.0,1.0,"[5, 17, 19]"
718,1.0,1.0,[42]
82,2.0,1.0,"[61, 66]"
96,3.0,1.0,"[123, 124, 125]"
637,2.0,1.0,"[177, 181]"
424,2.0,1.0,"[163, 164]"
220,1.0,1.0,[47]
104,1.0,1.0,[34]
304,3.0,1.0,"[40, 42, 45]"
370,3.0,1.0,"[121, 149, 156]"
676,1.0,1.0,[7]
382,1.0,1.0,[26]
119,1.0,1.0,[65]
361,2.0,1.0,"[88, 126]"
452,1.0,1.0,[111]
101,2.0,1.0,"[74, 76]"
165,3.0,1.0,"[51, 68, 69]"
684,1.0,1.0,[7]
535,1.0,1.0,[176]
714,1.0,1.0,[159]
63,1.0,1.0,[50]
399,1.0,1.0,[11]
305,1.0,1.0,[66]
544,1.0,1.0,[6]
611,3.0,1.0,"[171, 172, 173]"
460,5.0,1.0,"[61, 70, 72, 75, 77]"
634,1.0,1.0,[36]
281,1.0,1.0,[164]
81,3.0,1.0,"[42, 47, 48]"
50,2.0,1.0,"[89, 90]"
260,1.0,1.0,[170]
216,1.0,1.0,[104]
455,1.0,1.0,[57]
744,2.0,1.0,"[70, 71]"
552,1.0,1.0,[167]
91,1.0,1.0,[73]
317,2.0,1.0,"[143, 165]"
188,1.0,1.0,[28]
757,1.0,1.0,[103]
385,4.0,1.0,"[84, 85, 86, 87]"
709,1.0,1.0,[179]
678,1.0,1.0,[134]
242,1.0,1.0,[82]
747,2.0,1.0,"[90, 130]"
133,5.0,1.0,"[101, 118, 124, 128, 138]"
65,1.0,1.0,[59]
87,2.0,1.0,"[53, 68]"
23,1.0,1.0,[16]
780,1.0,1.0,[101]
522,1.0,1.0,[17]
742,3.0,1.0,"[132, 134, 172]"
465,2.0,1.0,"[123, 153]"
438,1.0,1.0,[151]
75,3.0,1.0,"[80, 81, 82]"
642,2.0,1.0,"[176, 177]"
523,2.0,1.0,"[31, 52]"
596,1.0,1.0,[133]
248,2.0,1.0,"[32, 43]"
566,2.0,1.0,"[113, 114]"
794,1.0,1.0,[3]
88,3.0,1.0,"[100, 101, 102]"
557,1.0,1.0,[41]
61,1.0,1.0,[55]
482,1.0,1.0,[114]
562,2.0,1.0,"[180, 181]"
510,3.0,1.0,"[144, 146, 147]"
551,2.0,1.0,"[109, 110]"
79,1.0,1.0,[50]
148,1.0,1.0,[105]
423,3.0,1.0,"[8, 9, 10]"
497,5.0,1.0,"[95, 96, 98, 99, 100]"
778,1.0,1.0,[49]
277,4.0,1.0,"[145, 150, 161, 162]"
