,used,exhausted,rounds
584,1.0,1.0,[0]
400,1.0,1.0,[0]
158,1.0,1.0,[0]
594,1.0,1.0,[0]
189,1.0,1.0,[0]
240,1.0,1.0,[0]
100,1.0,1.0,[0]
212,1.0,1.0,[0]
783,1.0,1.0,[0]
181,1.0,1.0,[0]
76,1.0,1.0,[0]
428,1.0,1.0,[0]
766,1.0,1.0,[0]
126,1.0,1.0,[0]
73,1.0,1.0,[0]
705,1.0,1.0,[0]
757,1.0,1.0,[0]
49,1.0,1.0,[0]
499,1.0,1.0,[0]
415,1.0,1.0,[0]
333,1.0,1.0,[0]
615,1.0,1.0,[0]
81,1.0,1.0,[0]
18,1.0,1.0,[0]
689,1.0,1.0,[0]
528,1.0,1.0,[0]
154,1.0,1.0,[0]
89,1.0,1.0,[0]
542,1.0,1.0,[0]
545,1.0,1.0,[0]
16,1.0,1.0,[0]
622,1.0,1.0,[0]
40,1.0,1.0,[0]
155,1.0,1.0,[0]
30,1.0,1.0,[0]
532,1.0,1.0,[0]
362,1.0,1.0,[0]
399,1.0,1.0,[0]
733,1.0,1.0,[0]
11,1.0,1.0,[0]
167,1.0,1.0,[46]
232,2.0,1.0,"[109, 113]"
529,1.0,1.0,[170]
465,4.0,1.0,"[7, 10, 25, 29]"
209,2.0,1.0,"[104, 131]"
442,1.0,1.0,[132]
527,2.0,1.0,"[45, 47]"
668,1.0,1.0,[36]
318,4.0,1.0,"[2, 9, 10, 33]"
121,1.0,1.0,[107]
317,1.0,1.0,[19]
3,2.0,1.0,"[142, 144]"
417,1.0,1.0,[136]
368,2.0,1.0,"[59, 121]"
66,4.0,1.0,"[101, 154, 156, 166]"
640,3.0,1.0,"[25, 84, 97]"
0,2.0,1.0,"[16, 138]"
434,1.0,1.0,[4]
513,2.0,1.0,"[1, 85]"
32,6.0,1.0,"[40, 57, 58, 59, 66, 67]"
214,6.0,1.0,"[92, 142, 150, 153, 155, 158]"
165,4.0,1.0,"[16, 99, 123, 128]"
88,2.0,1.0,"[15, 103]"
