,used,exhausted,rounds
283,1.0,1.0,[0]
324,1.0,1.0,[0]
313,1.0,1.0,[0]
182,1.0,1.0,[0]
108,1.0,1.0,[0]
33,1.0,1.0,[0]
175,1.0,1.0,[0]
86,1.0,1.0,[0]
390,1.0,1.0,[0]
63,1.0,1.0,[0]
380,1.0,1.0,[0]
345,1.0,1.0,[0]
223,1.0,1.0,[0]
282,1.0,1.0,[0]
266,1.0,1.0,[0]
196,1.0,1.0,[0]
292,1.0,1.0,[0]
90,1.0,1.0,[0]
365,1.0,1.0,[0]
221,1.0,1.0,[0]
105,2.0,1.0,"[29, 49]"
144,3.0,1.0,"[37, 75, 92]"
268,1.0,1.0,[102]
200,1.0,1.0,[103]
340,1.0,1.0,[20]
356,2.0,1.0,"[111, 112]"
164,1.0,1.0,[154]
226,1.0,1.0,[94]
350,1.0,1.0,[129]
1,1.0,1.0,[35]
178,1.0,1.0,[173]
76,3.0,1.0,"[69, 102, 103]"
381,2.0,1.0,"[78, 81]"
336,1.0,1.0,[124]
119,1.0,1.0,[24]
209,2.0,1.0,"[149, 150]"
238,3.0,1.0,"[31, 32, 67]"
13,1.0,1.0,[76]
291,1.0,1.0,[17]
293,6.0,1.0,"[24, 47, 64, 65, 66, 67]"
323,1.0,1.0,[156]
38,2.0,1.0,"[49, 117]"
349,1.0,1.0,[151]
374,4.0,1.0,"[5, 7, 9, 11]"
188,2.0,1.0,"[47, 48]"
197,1.0,1.0,[9]
198,2.0,1.0,"[16, 39]"
52,1.0,1.0,[88]
102,4.0,1.0,"[132, 162, 165, 167]"
60,1.0,1.0,[15]
254,1.0,1.0,[177]
369,2.0,1.0,"[121, 149]"
245,1.0,1.0,[82]
383,2.0,1.0,"[63, 64]"
15,4.0,1.0,"[122, 124, 125, 126]"
250,3.0,1.0,"[173, 175, 176]"
246,2.0,1.0,"[52, 63]"
158,1.0,1.0,[69]
103,2.0,1.0,"[28, 41]"
36,6.0,1.0,"[43, 91, 92, 93, 94, 95]"
3,6.0,1.0,"[114, 122, 123, 126, 129, 130]"
179,4.0,1.0,"[21, 38, 41, 42]"
206,2.0,1.0,"[16, 34]"
210,1.0,1.0,[127]
398,2.0,1.0,"[85, 98]"
78,1.0,1.0,[166]
253,4.0,1.0,"[168, 172, 174, 176]"
4,1.0,1.0,[130]
201,2.0,1.0,"[125, 142]"
213,2.0,1.0,"[112, 127]"
150,1.0,1.0,[149]
141,1.0,1.0,[148]
168,2.0,1.0,"[141, 146]"
0,1.0,1.0,[9]
133,2.0,1.0,"[22, 23]"
81,3.0,1.0,"[181, 182, 183]"
315,1.0,1.0,[105]
35,1.0,1.0,[22]
389,1.0,1.0,[24]
363,2.0,1.0,"[118, 124]"
116,1.0,1.0,[69]
388,5.0,1.0,"[118, 119, 120, 121, 122]"
352,1.0,1.0,[134]
392,1.0,1.0,[105]
237,2.0,1.0,"[126, 127]"
84,1.0,1.0,[113]
279,1.0,1.0,[145]
67,1.0,1.0,[117]
121,4.0,1.0,"[143, 148, 151, 153]"
260,1.0,1.0,[133]
207,1.0,1.0,[128]
214,1.0,1.0,[84]
46,4.0,1.0,"[22, 25, 26, 27]"
106,1.0,1.0,[28]
378,1.0,1.0,[2]
56,1.0,1.0,[3]
199,3.0,1.0,"[78, 106, 107]"
49,1.0,1.0,[90]
298,1.0,1.0,[37]
137,1.0,1.0,[34]
64,2.0,1.0,"[165, 178]"
259,4.0,1.0,"[45, 50, 51, 53]"
322,1.0,1.0,[36]
230,1.0,1.0,[25]
23,2.0,1.0,"[2, 6]"
45,1.0,1.0,[154]
262,2.0,1.0,"[174, 175]"
2,1.0,1.0,[143]
373,2.0,1.0,"[98, 99]"
362,1.0,1.0,[67]
330,1.0,1.0,[27]
48,7.0,1.0,"[68, 158, 160, 161, 162, 163, 164]"
12,1.0,1.0,[112]
361,2.0,1.0,"[120, 126]"
71,1.0,1.0,[152]
10,1.0,1.0,[171]
290,1.0,1.0,[151]
310,4.0,1.0,"[18, 70, 71, 72]"
306,1.0,1.0,[140]
249,3.0,1.0,"[58, 59, 60]"
74,2.0,1.0,"[123, 124]"
284,2.0,1.0,"[147, 162]"
224,1.0,1.0,[153]
82,1.0,1.0,[156]
110,4.0,1.0,"[113, 114, 115, 116]"
172,3.0,1.0,"[86, 87, 88]"
180,1.0,1.0,[6]
181,3.0,1.0,"[8, 13, 20]"
375,3.0,1.0,"[120, 128, 131]"
47,4.0,1.0,"[14, 56, 70, 74]"
31,1.0,1.0,[56]
295,1.0,1.0,[114]
151,1.0,1.0,[99]
242,1.0,1.0,[93]
69,2.0,1.0,"[82, 83]"
148,2.0,1.0,"[74, 99]"
228,1.0,1.0,[20]
96,1.0,1.0,[76]
40,1.0,1.0,[168]
100,2.0,1.0,"[4, 14]"
269,1.0,1.0,[161]
364,1.0,1.0,[44]
353,1.0,1.0,[113]
156,3.0,1.0,"[88, 89, 131]"
299,2.0,1.0,"[5, 12]"
288,1.0,1.0,[93]
124,5.0,1.0,"[87, 105, 110, 111, 125]"
347,1.0,1.0,[106]
83,2.0,1.0,"[115, 125]"
256,1.0,1.0,[157]
184,2.0,1.0,"[4, 33]"
328,4.0,1.0,"[109, 129, 130, 131]"
109,3.0,1.0,"[123, 127, 128]"
114,1.0,1.0,[117]
138,3.0,1.0,"[28, 29, 30]"
377,1.0,1.0,[19]
203,1.0,1.0,[83]
72,3.0,1.0,"[135, 140, 142]"
251,1.0,1.0,[109]
154,2.0,1.0,"[13, 14]"
139,3.0,1.0,"[7, 9, 10]"
53,2.0,1.0,"[5, 7]"
399,2.0,1.0,"[46, 135]"
372,1.0,1.0,[61]
25,1.0,1.0,[4]
212,3.0,1.0,"[3, 41, 42]"
107,3.0,1.0,"[100, 101, 102]"
122,1.0,1.0,[134]
153,1.0,1.0,[149]
62,1.0,1.0,[160]
220,2.0,1.0,"[90, 97]"
346,1.0,1.0,[73]
252,2.0,1.0,"[31, 43]"
192,3.0,1.0,"[147, 161, 163]"
400,1.0,1.0,[6]
300,1.0,1.0,[72]
123,1.0,1.0,[2]
342,1.0,1.0,[57]
358,1.0,1.0,[142]
240,1.0,1.0,[12]
28,1.0,1.0,[1]
326,3.0,1.0,"[181, 182, 183]"
255,5.0,1.0,"[176, 177, 178, 179, 180]"
195,1.0,1.0,[66]
37,1.0,1.0,[34]
27,3.0,1.0,"[171, 173, 174]"
39,2.0,1.0,"[3, 19]"
70,1.0,1.0,[79]
329,1.0,1.0,[85]
247,1.0,1.0,[137]
359,2.0,1.0,"[131, 132]"
26,1.0,1.0,[39]
54,1.0,1.0,[6]
308,2.0,1.0,"[142, 143]"
85,1.0,1.0,[136]
208,1.0,1.0,[61]
370,4.0,1.0,"[156, 158, 159, 161]"
88,1.0,1.0,[132]
183,1.0,1.0,[97]
301,1.0,1.0,[48]
367,2.0,1.0,"[12, 15]"
327,5.0,1.0,"[177, 178, 179, 180, 181]"
174,1.0,1.0,[64]
169,2.0,1.0,"[27, 32]"
382,1.0,1.0,[4]
331,1.0,1.0,[19]
320,1.0,1.0,[60]
286,3.0,1.0,"[96, 101, 102]"
186,2.0,1.0,"[109, 110]"
135,1.0,1.0,[154]
104,3.0,1.0,"[38, 39, 40]"
273,2.0,1.0,"[165, 166]"
118,2.0,1.0,"[148, 156]"
173,1.0,1.0,[182]
355,2.0,1.0,"[62, 63]"
79,2.0,1.0,"[85, 116]"
24,1.0,1.0,[61]
11,3.0,1.0,"[69, 106, 108]"
126,1.0,1.0,[135]
267,1.0,1.0,[171]
304,1.0,1.0,[37]
387,2.0,1.0,"[8, 33]"
65,3.0,1.0,"[135, 136, 138]"
294,2.0,1.0,"[94, 95]"
235,1.0,1.0,[139]
248,1.0,1.0,[26]
95,3.0,1.0,"[1, 56, 58]"
