,used,exhausted,rounds
627,1.0,1.0,[0]
666,1.0,1.0,[0]
577,1.0,1.0,[0]
481,1.0,1.0,[0]
389,1.0,1.0,[0]
196,1.0,1.0,[0]
349,1.0,1.0,[0]
214,1.0,1.0,[0]
360,1.0,1.0,[0]
141,1.0,1.0,[0]
410,1.0,1.0,[0]
621,1.0,1.0,[0]
733,1.0,1.0,[0]
471,1.0,1.0,[0]
84,1.0,1.0,[0]
127,1.0,1.0,[0]
239,1.0,1.0,[0]
293,1.0,1.0,[0]
533,1.0,1.0,[0]
634,1.0,1.0,[0]
716,1.0,1.0,[0]
477,1.0,1.0,[0]
100,1.0,1.0,[0]
333,1.0,1.0,[0]
593,1.0,1.0,[0]
374,1.0,1.0,[0]
218,1.0,1.0,[0]
512,1.0,1.0,[0]
309,1.0,1.0,[0]
790,1.0,1.0,[0]
797,1.0,1.0,[0]
211,1.0,1.0,[0]
32,1.0,1.0,[0]
249,1.0,1.0,[0]
359,1.0,1.0,[0]
237,1.0,1.0,[0]
798,1.0,1.0,[0]
565,1.0,1.0,[0]
285,1.0,1.0,[0]
142,1.0,1.0,[0]
326,1.0,1.0,[74]
150,2.0,1.0,"[167, 174]"
324,1.0,1.0,[146]
310,4.0,1.0,"[10, 33, 44, 46]"
98,2.0,1.0,"[86, 128]"
429,1.0,1.0,[157]
317,2.0,1.0,"[145, 163]"
177,1.0,1.0,[57]
67,4.0,1.0,"[84, 114, 119, 122]"
388,1.0,1.0,[19]
134,1.0,1.0,[39]
682,2.0,1.0,"[41, 94]"
226,1.0,1.0,[137]
79,2.0,1.0,"[1, 70]"
619,4.0,1.0,"[22, 24, 38, 42]"
178,3.0,1.0,"[17, 22, 49]"
25,2.0,1.0,"[112, 133]"
304,1.0,1.0,[15]
604,2.0,1.0,"[108, 145]"
658,6.0,1.0,"[5, 26, 27, 28, 39, 44]"
193,6.0,1.0,"[99, 156, 158, 159, 160, 161]"
174,4.0,1.0,"[19, 30, 33, 44]"
735,2.0,1.0,"[108, 112]"
357,1.0,1.0,[10]
24,2.0,1.0,"[21, 57]"
461,1.0,1.0,[12]
455,4.0,1.0,"[183, 184, 185, 186]"
427,1.0,1.0,[89]
246,2.0,1.0,"[131, 176]"
195,2.0,1.0,"[39, 88]"
90,1.0,1.0,[43]
10,1.0,1.0,[66]
753,2.0,1.0,"[56, 110]"
191,1.0,1.0,[127]
709,2.0,1.0,"[4, 108]"
205,3.0,1.0,"[70, 71, 72]"
296,1.0,1.0,[118]
43,1.0,1.0,[20]
392,1.0,1.0,[45]
49,2.0,1.0,"[85, 88]"
580,1.0,1.0,[118]
453,5.0,1.0,"[152, 167, 168, 169, 170]"
369,1.0,1.0,[12]
279,1.0,1.0,[14]
470,2.0,1.0,"[120, 137]"
53,1.0,1.0,[12]
522,1.0,1.0,[140]
338,1.0,1.0,[172]
128,4.0,1.0,"[168, 176, 178, 179]"
680,1.0,1.0,[27]
757,1.0,1.0,[94]
6,1.0,1.0,[173]
479,4.0,1.0,"[83, 91, 93, 94]"
182,1.0,1.0,[87]
514,1.0,1.0,[181]
89,1.0,1.0,[137]
685,3.0,1.0,"[3, 113, 126]"
786,1.0,1.0,[135]
316,1.0,1.0,[15]
729,1.0,1.0,[35]
54,2.0,1.0,"[77, 78]"
586,4.0,1.0,"[89, 91, 92, 104]"
502,1.0,1.0,[75]
130,1.0,1.0,[110]
419,2.0,1.0,"[119, 141]"
83,1.0,1.0,[146]
697,2.0,1.0,"[29, 79]"
454,1.0,1.0,[42]
11,2.0,1.0,"[18, 80]"
608,1.0,1.0,[104]
661,1.0,1.0,[9]
320,7.0,1.0,"[24, 159, 160, 161, 162, 163, 164]"
486,1.0,1.0,[113]
679,2.0,1.0,"[154, 167]"
611,1.0,1.0,[67]
725,1.0,1.0,[70]
458,1.0,1.0,[181]
240,4.0,1.0,"[38, 40, 61, 66]"
759,1.0,1.0,[170]
462,3.0,1.0,"[2, 68, 94]"
474,2.0,1.0,"[99, 100]"
413,2.0,1.0,"[174, 176]"
602,1.0,1.0,[45]
244,1.0,1.0,[93]
96,4.0,1.0,"[82, 116, 119, 120]"
80,3.0,1.0,"[138, 157, 161]"
541,1.0,1.0,[10]
231,3.0,1.0,"[149, 167, 168]"
516,3.0,1.0,"[134, 166, 174]"
704,4.0,1.0,"[102, 149, 155, 159]"
341,1.0,1.0,[58]
152,1.0,1.0,[15]
630,1.0,1.0,[170]
241,1.0,1.0,[63]
737,2.0,1.0,"[66, 67]"
654,2.0,1.0,"[42, 110]"
168,1.0,1.0,[17]
437,1.0,1.0,[122]
190,1.0,1.0,[77]
136,2.0,1.0,"[41, 58]"
594,1.0,1.0,[1]
406,1.0,1.0,[67]
620,1.0,1.0,[103]
524,3.0,1.0,"[6, 74, 75]"
151,2.0,1.0,"[111, 112]"
104,1.0,1.0,[20]
480,5.0,1.0,"[72, 73, 74, 75, 76]"
668,1.0,1.0,[14]
742,2.0,1.0,"[63, 64]"
424,1.0,1.0,[51]
19,2.0,1.0,"[30, 37]"
113,4.0,1.0,"[97, 115, 121, 122]"
81,3.0,1.0,"[58, 59, 60]"
644,1.0,1.0,[54]
595,3.0,1.0,"[22, 103, 106]"
637,1.0,1.0,[60]
44,1.0,1.0,[96]
232,3.0,1.0,"[16, 43, 72]"
583,1.0,1.0,[116]
548,2.0,1.0,"[2, 85]"
532,3.0,1.0,"[164, 176, 177]"
684,2.0,1.0,"[112, 142]"
318,2.0,1.0,"[137, 175]"
754,1.0,1.0,[35]
39,1.0,1.0,[164]
265,3.0,1.0,"[7, 47, 63]"
428,3.0,1.0,"[11, 36, 50]"
711,1.0,1.0,[130]
645,1.0,1.0,[6]
322,1.0,1.0,[62]
691,2.0,1.0,"[82, 83]"
71,1.0,1.0,[37]
758,2.0,1.0,"[3, 79]"
288,3.0,1.0,"[147, 161, 165]"
92,1.0,1.0,[101]
403,1.0,1.0,[74]
553,1.0,1.0,[156]
143,1.0,1.0,[62]
161,1.0,1.0,[23]
531,1.0,1.0,[179]
306,1.0,1.0,[160]
529,3.0,1.0,"[52, 101, 121]"
33,5.0,1.0,"[25, 132, 136, 138, 139]"
650,1.0,1.0,[28]
149,1.0,1.0,[87]
398,3.0,1.0,"[169, 170, 171]"
694,2.0,1.0,"[19, 29]"
472,1.0,1.0,[7]
638,1.0,1.0,[34]
390,1.0,1.0,[51]
674,2.0,1.0,"[14, 53]"
308,1.0,1.0,[71]
507,1.0,1.0,[19]
242,2.0,1.0,"[13, 101]"
34,1.0,1.0,[69]
267,1.0,1.0,[59]
567,4.0,1.0,"[68, 89, 105, 106]"
18,1.0,1.0,[139]
287,1.0,1.0,[49]
358,1.0,1.0,[55]
101,2.0,1.0,"[80, 97]"
387,5.0,1.0,"[71, 134, 146, 147, 150]"
449,1.0,1.0,[6]
17,2.0,1.0,"[99, 126]"
13,1.0,1.0,[145]
228,1.0,1.0,[81]
305,1.0,1.0,[34]
686,3.0,1.0,"[9, 55, 91]"
421,2.0,1.0,"[138, 139]"
460,1.0,1.0,[139]
513,3.0,1.0,"[183, 184, 185]"
408,2.0,1.0,"[123, 166]"
484,2.0,1.0,"[22, 59]"
497,1.0,1.0,[24]
446,2.0,1.0,"[31, 35]"
615,2.0,1.0,"[49, 78]"
215,1.0,1.0,[82]
692,3.0,1.0,"[172, 173, 174]"
82,1.0,1.0,[131]
176,1.0,1.0,[29]
618,1.0,1.0,[135]
63,2.0,1.0,"[12, 63]"
677,3.0,1.0,"[3, 127, 128]"
120,2.0,1.0,"[33, 34]"
440,1.0,1.0,[15]
447,1.0,1.0,[65]
756,3.0,1.0,"[134, 172, 173]"
351,5.0,1.0,"[5, 13, 32, 39, 47]"
223,1.0,1.0,[4]
298,4.0,1.0,"[111, 165, 170, 171]"
506,1.0,1.0,[182]
490,2.0,1.0,"[46, 48]"
515,1.0,1.0,[118]
381,1.0,1.0,[32]
276,2.0,1.0,"[14, 128]"
315,1.0,1.0,[132]
339,2.0,1.0,"[184, 185]"
519,1.0,1.0,[54]
391,2.0,1.0,"[105, 141]"
560,1.0,1.0,[21]
587,3.0,1.0,"[23, 67, 82]"
238,1.0,1.0,[13]
111,1.0,1.0,[23]
623,2.0,1.0,"[93, 122]"
656,1.0,1.0,[10]
799,1.0,1.0,[135]
669,1.0,1.0,[8]
187,1.0,1.0,[32]
781,2.0,1.0,"[30, 42]"
732,1.0,1.0,[23]
343,2.0,1.0,"[12, 138]"
667,4.0,1.0,"[180, 181, 182, 183]"
131,1.0,1.0,[34]
5,1.0,1.0,[55]
3,6.0,1.0,"[135, 159, 161, 163, 164, 165]"
718,4.0,1.0,"[183, 184, 185, 186]"
221,1.0,1.0,[162]
635,3.0,1.0,"[107, 130, 142]"
132,1.0,1.0,[42]
126,1.0,1.0,[123]
60,1.0,1.0,[1]
561,2.0,1.0,"[20, 78]"
598,1.0,1.0,[122]
712,5.0,1.0,"[79, 101, 102, 107, 109]"
537,2.0,1.0,"[43, 72]"
253,5.0,1.0,"[151, 168, 169, 172, 173]"
156,1.0,1.0,[175]
59,2.0,1.0,"[98, 113]"
275,2.0,1.0,"[143, 158]"
97,5.0,1.0,"[67, 96, 110, 111, 116]"
573,1.0,1.0,[18]
632,1.0,1.0,[134]
695,3.0,1.0,"[180, 181, 182]"
135,1.0,1.0,[129]
766,1.0,1.0,[97]
776,1.0,1.0,[21]
651,1.0,1.0,[23]
500,2.0,1.0,"[28, 90]"
245,1.0,1.0,[112]
665,1.0,1.0,[11]
744,1.0,1.0,[21]
693,1.0,1.0,[184]
653,1.0,1.0,[129]
94,2.0,1.0,"[108, 151]"
297,1.0,1.0,[55]
578,1.0,1.0,[168]
780,2.0,1.0,"[37, 102]"
352,1.0,1.0,[59]
234,1.0,1.0,[28]
432,2.0,1.0,"[162, 172]"
575,4.0,1.0,"[48, 87, 91, 93]"
109,4.0,1.0,"[105, 143, 158, 165]"
286,3.0,1.0,"[20, 40, 47]"
469,2.0,1.0,"[40, 71]"
301,2.0,1.0,"[115, 122]"
436,1.0,1.0,[5]
640,4.0,1.0,"[178, 179, 180, 181]"
622,1.0,1.0,[149]
466,1.0,1.0,[146]
422,1.0,1.0,[103]
145,1.0,1.0,[27]
559,1.0,1.0,[182]
596,2.0,1.0,"[33, 66]"
362,1.0,1.0,[118]
562,1.0,1.0,[123]
791,1.0,1.0,[74]
647,1.0,1.0,[154]
648,1.0,1.0,[66]
372,1.0,1.0,[112]
770,5.0,1.0,"[25, 62, 64, 68, 70]"
678,7.0,1.0,"[96, 98, 107, 113, 114, 115, 116]"
763,2.0,1.0,"[122, 146]"
527,1.0,1.0,[18]
714,3.0,1.0,"[124, 144, 145]"
538,1.0,1.0,[4]
74,2.0,1.0,"[22, 88]"
62,1.0,1.0,[46]
450,2.0,1.0,"[48, 84]"
355,3.0,1.0,"[131, 152, 155]"
22,1.0,1.0,[177]
546,1.0,1.0,[183]
499,5.0,1.0,"[92, 152, 158, 162, 165]"
144,1.0,1.0,[11]
509,4.0,1.0,"[32, 46, 58, 60]"
336,1.0,1.0,[30]
554,5.0,1.0,"[15, 96, 97, 98, 104]"
248,2.0,1.0,"[96, 107]"
202,1.0,1.0,[129]
407,3.0,1.0,"[8, 80, 83]"
41,3.0,1.0,"[53, 56, 69]"
386,1.0,1.0,[13]
599,2.0,1.0,"[36, 86]"
713,1.0,1.0,[102]
783,4.0,1.0,"[13, 85, 95, 98]"
778,3.0,1.0,"[183, 184, 185]"
26,1.0,1.0,[144]
642,1.0,1.0,[105]
792,1.0,1.0,[11]
508,2.0,1.0,"[39, 72]"
687,1.0,1.0,[97]
291,4.0,1.0,"[174, 175, 176, 177]"
312,1.0,1.0,[179]
259,1.0,1.0,[132]
755,1.0,1.0,[158]
375,1.0,1.0,[141]
266,2.0,1.0,"[105, 107]"
55,3.0,1.0,"[98, 125, 130]"
584,1.0,1.0,[53]
123,11.0,1.0,"[17, 61, 65, 74, 75, 76, 77, 78, 80, 82, 83]"
789,1.0,1.0,[75]
140,1.0,1.0,[100]
35,2.0,1.0,"[95, 100]"
730,1.0,1.0,[3]
542,1.0,1.0,[3]
748,3.0,1.0,"[81, 138, 139]"
159,6.0,1.0,"[38, 43, 44, 45, 47, 49]"
581,1.0,1.0,[181]
699,1.0,1.0,[142]
175,4.0,1.0,"[177, 178, 179, 180]"
749,5.0,1.0,"[32, 37, 39, 45, 67]"
330,1.0,1.0,[142]
501,1.0,1.0,[167]
703,2.0,1.0,"[179, 180]"
452,2.0,1.0,"[52, 98]"
465,2.0,1.0,"[95, 142]"
158,2.0,1.0,"[180, 181]"
761,1.0,1.0,[119]
