,used,exhausted,rounds
595,1,1,[-1]
1547,1,1,[-1]
2188,1,1,[-1]
2008,1,1,[-1]
848,1,1,[-1]
1808,1,1,[-1]
428,1,1,[-1]
1852,1,1,[-1]
1790,1,1,[-1]
604,1,1,[-1]
612,1,1,[-1]
1947,1,1,[-1]
449,1,1,[-1]
1493,1,1,[-1]
2519,1,1,[-1]
750,1,1,[-1]
2053,1,1,[-1]
1927,1,1,[-1]
2297,1,1,[-1]
291,1,1,[-1]
753,1,1,[-1]
2324,1,1,[-1]
2784,1,1,[-1]
2420,1,1,[-1]
501,1,1,[-1]
107,1,1,[-1]
2010,1,1,[-1]
1795,1,1,[-1]
1207,1,1,[-1]
1358,1,1,[-1]
2061,1,1,[-1]
1894,1,1,[-1]
2517,1,1,[-1]
2199,1,1,[-1]
567,1,1,[-1]
2254,1,1,[-1]
696,1,1,[-1]
544,1,1,[-1]
1047,1,1,[-1]
2290,1,1,[-1]
1003,1,1,[-1]
1957,1,1,[-1]
284,1,1,[-1]
968,1,1,[-1]
2522,1,1,[-1]
2732,1,1,[-1]
81,1,1,[-1]
1730,1,1,[-1]
2742,1,1,[-1]
1103,1,1,[-1]
5,1,1,[-1]
785,1,1,[-1]
712,1,1,[-1]
1826,1,1,[-1]
528,1,1,[-1]
2787,1,1,[-1]
1208,1,1,[-1]
577,1,1,[-1]
445,1,1,[-1]
1107,1,1,[-1]
338,1,1,[-1]
1716,1,1,[-1]
1029,1,1,[-1]
1964,1,1,[-1]
1059,1,1,[-1]
608,1,1,[-1]
2327,1,1,[-1]
321,1,1,[-1]
488,1,1,[-1]
376,1,1,[-1]
863,1,1,[-1]
435,1,1,[-1]
2028,1,1,[-1]
2465,1,1,[-1]
1352,1,1,[-1]
383,1,1,[-1]
480,1,1,[-1]
1169,1,1,[-1]
745,1,1,[-1]
1588,1,1,[-1]
42,1,1,[-1]
1877,1,1,[-1]
1171,1,1,[-1]
1825,1,1,[-1]
1157,1,1,[-1]
646,1,1,[-1]
1196,1,1,[-1]
1240,1,1,[-1]
1898,1,1,[-1]
190,1,1,[-1]
890,1,1,[-1]
1973,1,1,[-1]
1302,1,1,[-1]
393,1,1,[-1]
2137,1,1,[-1]
2052,1,1,[-1]
540,1,1,[-1]
2340,1,1,[-1]
2574,1,1,[-1]
334,1,1,[-1]
2003,1,1,[-1]
1651,1,1,[-1]
2115,1,1,[-1]
836,1,1,[-1]
876,1,1,[-1]
2790,1,1,[-1]
64,1,1,[-1]
2231,1,1,[-1]
2155,1,1,[-1]
2770,1,1,[-1]
2183,1,1,[-1]
1465,1,1,[-1]
1120,1,1,[-1]
229,1,1,[-1]
43,1,1,[-1]
2393,1,1,[-1]
953,1,1,[-1]
223,1,1,[-1]
2646,1,1,[-1]
888,1,1,[-1]
773,1,1,[-1]
2128,1,1,[-1]
1146,1,1,[-1]
1170,1,1,[-1]
2424,1,1,[-1]
2479,1,1,[-1]
1008,1,1,[-1]
2266,1,1,[-1]
1335,1,1,[-1]
123,1,1,[-1]
405,1,1,[-1]
1763,1,1,[-1]
2695,1,1,[-1]
1608,1,1,[-1]
858,1,1,[-1]
665,1,1,[-1]
262,1,1,[-1]
2245,1,1,[-1]
2186,1,1,[-1]
1406,1,1,[-1]
1733,1,1,[-1]
834,1,1,[-1]
1968,1,1,[-1]
2586,1,1,[-1]
432,1,1,[-1]
314,1,1,[-1]
1902,1,1,[-1]
1145,1,1,[-1]
2587,1,1,[-1]
2497,1,1,[-1]
2269,1,1,[-1]
121,1,1,[-1]
2478,1,1,[-1]
2554,1,1,[-1]
1955,1,1,[-1]
2058,1,1,[-1]
2158,1,1,[-1]
2076,1,1,[-1]
847,1,1,[-1]
1706,1,1,[-1]
1333,1,1,[-1]
2006,1,1,[-1]
2627,1,1,[-1]
1792,1,1,[-1]
1442,1,1,[-1]
1467,1,1,[-1]
288,1,1,[-1]
2026,1,1,[-1]
1485,1,1,[-1]
1772,1,1,[-1]
2192,1,1,[-1]
749,1,1,[-1]
2641,1,1,[-1]
975,1,1,[-1]
2179,1,1,[-1]
303,1,1,[-1]
468,1,1,[-1]
1769,1,1,[-1]
1487,1,1,[-1]
638,1,1,[-1]
1780,1,1,[-1]
1579,1,1,[-1]
388,1,1,[-1]
698,1,1,[-1]
407,1,1,[-1]
1676,1,1,[-1]
1272,1,1,[-1]
843,1,1,[-1]
1832,1,1,[-1]
2504,1,1,[-1]
1577,1,1,[-1]
912,1,1,[-1]
2276,1,1,[-1]
2472,1,1,[-1]
2531,1,1,[-1]
1610,1,1,[-1]
1698,1,1,[-1]
2210,1,1,[-1]
2287,1,1,[-1]
2168,1,1,[-1]
2088,1,1,[-1]
1230,1,1,[-1]
1951,1,1,[-1]
2413,1,1,[-1]
