,used,exhausted,rounds
36,1.0,1.0,[0]
313,1.0,1.0,[0]
265,1.0,1.0,[0]
484,1.0,1.0,[0]
491,1.0,1.0,[0]
458,1.0,1.0,[0]
268,1.0,1.0,[0]
321,1.0,1.0,[0]
77,1.0,1.0,[0]
160,1.0,1.0,[0]
91,1.0,1.0,[0]
254,1.0,1.0,[0]
22,1.0,1.0,[0]
400,1.0,1.0,[0]
238,1.0,1.0,[0]
208,1.0,1.0,[0]
417,1.0,1.0,[0]
443,1.0,1.0,[0]
112,1.0,1.0,[0]
174,1.0,1.0,[0]
78,1.0,1.0,[0]
379,1.0,1.0,[0]
158,1.0,1.0,[0]
252,1.0,1.0,[0]
212,1.0,1.0,[13]
18,2.0,1.0,"[120, 121]"
230,1.0,1.0,[169]
407,1.0,1.0,[16]
197,1.0,1.0,[152]
343,1.0,1.0,[117]
44,1.0,1.0,[117]
351,3.0,1.0,"[19, 27, 28]"
271,2.0,1.0,"[3, 89]"
73,1.0,1.0,[82]
255,1.0,1.0,[93]
119,2.0,1.0,"[4, 30]"
409,3.0,1.0,"[6, 11, 12]"
141,1.0,1.0,[79]
326,1.0,1.0,[81]
243,6.0,1.0,"[5, 17, 20, 21, 22, 23]"
454,1.0,1.0,[9]
319,2.0,1.0,"[45, 46]"
53,1.0,1.0,[115]
463,4.0,1.0,"[25, 26, 35, 36]"
59,2.0,1.0,"[113, 116]"
62,1.0,1.0,[78]
227,2.0,1.0,"[87, 93]"
138,1.0,1.0,[45]
388,4.0,1.0,"[55, 60, 61, 62]"
391,1.0,1.0,[177]
165,1.0,1.0,[160]
27,2.0,1.0,"[123, 124]"
195,1.0,1.0,[103]
180,2.0,1.0,"[49, 54]"
261,4.0,1.0,"[23, 132, 134, 136]"
147,3.0,1.0,"[121, 125, 126]"
213,2.0,1.0,"[110, 138]"
356,1.0,1.0,[15]
150,2.0,1.0,"[4, 8]"
140,6.0,1.0,"[169, 170, 171, 172, 173, 174]"
250,6.0,1.0,"[148, 155, 162, 163, 164, 165]"
361,4.0,1.0,"[23, 104, 106, 107]"
159,2.0,1.0,"[127, 129]"
325,1.0,1.0,[72]
242,2.0,1.0,"[22, 89]"
426,1.0,1.0,[88]
347,4.0,1.0,"[104, 105, 106, 107]"
467,1.0,1.0,[119]
267,2.0,1.0,"[38, 77]"
25,2.0,1.0,"[85, 131]"
63,1.0,1.0,[111]
102,1.0,1.0,[92]
209,2.0,1.0,"[58, 69]"
169,1.0,1.0,[83]
61,2.0,1.0,"[78, 87]"
101,3.0,1.0,"[16, 17, 18]"
375,1.0,1.0,[7]
354,1.0,1.0,[112]
51,1.0,1.0,[10]
431,2.0,1.0,"[141, 144]"
453,1.0,1.0,[51]
48,5.0,1.0,"[10, 13, 14, 16, 17]"
422,1.0,1.0,[122]
224,1.0,1.0,[2]
259,2.0,1.0,"[178, 179]"
171,1.0,1.0,[99]
299,1.0,1.0,[59]
441,1.0,1.0,[164]
137,4.0,1.0,"[21, 33, 44, 45]"
220,1.0,1.0,[65]
339,1.0,1.0,[16]
340,1.0,1.0,[135]
390,4.0,1.0,"[86, 94, 95, 96]"
276,1.0,1.0,[25]
37,1.0,1.0,[140]
358,1.0,1.0,[5]
