,used,exhausted,rounds
259,1.0,1.0,[0]
137,1.0,1.0,[0]
243,1.0,1.0,[0]
341,1.0,1.0,[0]
125,1.0,1.0,[0]
17,1.0,1.0,[0]
155,1.0,1.0,[0]
427,1.0,1.0,[0]
414,1.0,1.0,[0]
448,1.0,1.0,[0]
253,1.0,1.0,[0]
228,1.0,1.0,[0]
123,1.0,1.0,[0]
425,1.0,1.0,[0]
188,1.0,1.0,[0]
69,1.0,1.0,[0]
308,1.0,1.0,[0]
175,1.0,1.0,[0]
457,1.0,1.0,[0]
105,1.0,1.0,[0]
18,1.0,1.0,[0]
366,1.0,1.0,[0]
318,1.0,1.0,[0]
107,1.0,1.0,[0]
337,1.0,1.0,[102]
100,2.0,1.0,"[112, 117]"
104,1.0,1.0,[114]
225,1.0,1.0,[170]
143,1.0,1.0,[54]
44,1.0,1.0,[73]
184,1.0,1.0,[146]
218,3.0,1.0,"[12, 43, 44]"
312,2.0,1.0,"[97, 105]"
251,1.0,1.0,[57]
429,1.0,1.0,[31]
388,2.0,1.0,"[165, 171]"
194,3.0,1.0,"[70, 91, 93]"
317,1.0,1.0,[56]
357,1.0,1.0,[58]
354,6.0,1.0,"[138, 144, 145, 146, 147, 148]"
355,1.0,1.0,[164]
403,2.0,1.0,"[171, 172]"
477,1.0,1.0,[146]
339,4.0,1.0,"[59, 72, 73, 74]"
284,2.0,1.0,"[147, 155]"
152,1.0,1.0,[107]
62,2.0,1.0,"[71, 98]"
461,1.0,1.0,[21]
380,4.0,1.0,"[71, 86, 87, 88]"
157,1.0,1.0,[95]
310,1.0,1.0,[86]
260,2.0,1.0,"[83, 90]"
342,1.0,1.0,[138]
277,2.0,1.0,"[101, 103]"
449,4.0,1.0,"[121, 139, 141, 142]"
349,3.0,1.0,"[51, 70, 71]"
479,2.0,1.0,"[38, 51]"
472,1.0,1.0,[10]
340,2.0,1.0,"[124, 126]"
458,6.0,1.0,"[91, 93, 94, 95, 96, 98]"
132,6.0,1.0,"[147, 158, 159, 160, 161, 162]"
466,4.0,1.0,"[55, 77, 104, 106]"
180,2.0,1.0,"[45, 81]"
428,1.0,1.0,[53]
71,2.0,1.0,"[76, 77]"
221,1.0,1.0,[144]
138,4.0,1.0,"[25, 52, 53, 54]"
177,1.0,1.0,[1]
379,2.0,1.0,"[27, 46]"
440,2.0,1.0,"[13, 25]"
485,1.0,1.0,[4]
361,1.0,1.0,[69]
97,2.0,1.0,"[23, 64]"
375,1.0,1.0,[36]
185,2.0,1.0,"[97, 100]"
405,3.0,1.0,"[156, 158, 159]"
373,1.0,1.0,[152]
422,1.0,1.0,[57]
119,1.0,1.0,[45]
415,2.0,1.0,"[1, 10]"
89,1.0,1.0,[46]
25,5.0,1.0,"[40, 62, 63, 64, 65]"
258,1.0,1.0,[176]
487,1.0,1.0,[45]
237,2.0,1.0,"[56, 81]"
109,1.0,1.0,[23]
467,1.0,1.0,[26]
433,1.0,1.0,[92]
402,4.0,1.0,"[165, 169, 170, 171]"
80,1.0,1.0,[115]
248,1.0,1.0,[77]
165,1.0,1.0,[150]
363,4.0,1.0,"[103, 125, 129, 133]"
159,1.0,1.0,[118]
86,1.0,1.0,[20]
344,1.0,1.0,[96]
437,3.0,1.0,"[99, 102, 103]"
269,1.0,1.0,[33]
255,1.0,1.0,[27]
256,1.0,1.0,[72]
456,2.0,1.0,"[16, 21]"
211,4.0,1.0,"[20, 28, 38, 40]"
231,1.0,1.0,[124]
398,1.0,1.0,[104]
1,2.0,1.0,"[104, 113]"
368,1.0,1.0,[176]
238,2.0,1.0,"[8, 33]"
278,1.0,1.0,[92]
173,2.0,1.0,"[75, 102]"
153,1.0,1.0,[126]
436,1.0,1.0,[1]
328,7.0,1.0,"[8, 10, 13, 14, 15, 16, 17]"
369,1.0,1.0,[75]
480,2.0,1.0,"[153, 168]"
45,1.0,1.0,[102]
43,1.0,1.0,[62]
489,1.0,1.0,[130]
131,4.0,1.0,"[164, 166, 168, 170]"
161,1.0,1.0,[156]
39,3.0,1.0,"[84, 110, 111]"
493,2.0,1.0,"[144, 149]"
29,2.0,1.0,"[79, 113]"
229,1.0,1.0,[22]
223,1.0,1.0,[162]
275,4.0,1.0,"[84, 106, 108, 109]"
332,3.0,1.0,"[83, 89, 95]"
198,1.0,1.0,[121]
347,3.0,1.0,"[118, 123, 125]"
325,3.0,1.0,"[90, 94, 96]"
367,4.0,1.0,"[7, 23, 27, 28]"
475,1.0,1.0,[141]
404,1.0,1.0,[71]
304,1.0,1.0,[23]
394,1.0,1.0,[117]
274,2.0,1.0,"[139, 154]"
453,2.0,1.0,"[36, 69]"
263,1.0,1.0,[59]
387,1.0,1.0,[111]
336,1.0,1.0,[127]
286,2.0,1.0,"[61, 67]"
21,1.0,1.0,[67]
320,1.0,1.0,[55]
400,1.0,1.0,[144]
309,3.0,1.0,"[67, 85, 88]"
219,2.0,1.0,"[122, 132]"
176,1.0,1.0,[39]
76,5.0,1.0,"[122, 148, 151, 152, 153]"
417,1.0,1.0,[29]
236,2.0,1.0,"[26, 35]"
129,1.0,1.0,[44]
40,2.0,1.0,"[30, 46]"
193,4.0,1.0,"[101, 108, 129, 130]"
66,3.0,1.0,"[146, 148, 152]"
11,1.0,1.0,[45]
87,3.0,1.0,"[124, 131, 135]"
30,1.0,1.0,[94]
426,1.0,1.0,[106]
