,used,exhausted,rounds
7,1.0,1.0,[0]
438,1.0,1.0,[0]
470,1.0,1.0,[0]
30,1.0,1.0,[0]
207,1.0,1.0,[0]
177,1.0,1.0,[0]
331,1.0,1.0,[0]
113,1.0,1.0,[0]
387,1.0,1.0,[0]
147,1.0,1.0,[0]
231,1.0,1.0,[0]
406,1.0,1.0,[0]
436,1.0,1.0,[0]
487,1.0,1.0,[0]
68,1.0,1.0,[0]
297,1.0,1.0,[0]
5,1.0,1.0,[0]
214,1.0,1.0,[0]
109,1.0,1.0,[0]
206,1.0,1.0,[0]
243,1.0,1.0,[0]
456,1.0,1.0,[0]
93,1.0,1.0,[0]
259,1.0,1.0,[0]
186,1.0,1.0,[101]
25,2.0,1.0,"[31, 83]"
211,1.0,1.0,[33]
188,1.0,1.0,[54]
395,1.0,1.0,[164]
215,1.0,1.0,[172]
143,1.0,1.0,[137]
294,3.0,1.0,"[124, 136, 138]"
169,2.0,1.0,"[25, 32]"
227,1.0,1.0,[116]
317,1.0,1.0,[85]
226,2.0,1.0,"[126, 129]"
54,3.0,1.0,"[16, 85, 86]"
64,1.0,1.0,[14]
421,1.0,1.0,[42]
83,6.0,1.0,"[2, 4, 7, 16, 18, 19]"
95,1.0,1.0,[41]
337,2.0,1.0,"[77, 106]"
222,1.0,1.0,[81]
173,4.0,1.0,"[163, 165, 166, 167]"
489,2.0,1.0,"[70, 82]"
72,1.0,1.0,[79]
260,2.0,1.0,"[131, 138]"
1,1.0,1.0,[120]
161,4.0,1.0,"[5, 29, 33, 44]"
356,1.0,1.0,[72]
241,1.0,1.0,[154]
104,2.0,1.0,"[115, 162]"
446,1.0,1.0,[170]
381,2.0,1.0,"[119, 124]"
344,4.0,1.0,"[127, 137, 142, 157]"
78,3.0,1.0,"[113, 127, 156]"
267,2.0,1.0,"[57, 88]"
96,1.0,1.0,[27]
409,2.0,1.0,"[25, 58]"
268,6.0,1.0,"[85, 103, 104, 105, 106, 107]"
82,6.0,1.0,"[90, 148, 150, 151, 154, 155]"
368,4.0,1.0,"[142, 143, 144, 145]"
445,2.0,1.0,"[6, 37]"
62,1.0,1.0,[53]
160,2.0,1.0,"[69, 79]"
187,1.0,1.0,[77]
366,4.0,1.0,"[59, 62, 64, 65]"
217,1.0,1.0,[108]
357,2.0,1.0,"[114, 133]"
464,2.0,1.0,"[46, 84]"
145,1.0,1.0,[165]
156,1.0,1.0,[29]
477,2.0,1.0,"[112, 141]"
246,1.0,1.0,[11]
159,2.0,1.0,"[8, 136]"
213,3.0,1.0,"[56, 74, 76]"
358,1.0,1.0,[136]
69,1.0,1.0,[66]
411,1.0,1.0,[61]
408,2.0,1.0,"[32, 54]"
102,1.0,1.0,[146]
28,5.0,1.0,"[122, 144, 145, 146, 149]"
59,1.0,1.0,[11]
204,1.0,1.0,[166]
110,2.0,1.0,"[30, 42]"
460,1.0,1.0,[110]
136,1.0,1.0,[73]
455,1.0,1.0,[19]
310,4.0,1.0,"[131, 132, 133, 134]"
209,1.0,1.0,[15]
385,1.0,1.0,[51]
275,1.0,1.0,[125]
346,4.0,1.0,"[116, 132, 133, 139]"
112,1.0,1.0,[68]
370,1.0,1.0,[58]
367,1.0,1.0,[1]
60,3.0,1.0,"[52, 78, 84]"
435,1.0,1.0,[138]
236,1.0,1.0,[167]
426,1.0,1.0,[26]
91,2.0,1.0,"[143, 146]"
359,4.0,1.0,"[144, 145, 146, 156]"
397,1.0,1.0,[49]
316,1.0,1.0,[76]
40,2.0,1.0,"[16, 60]"
65,1.0,1.0,[110]
452,2.0,1.0,"[32, 53]"
57,1.0,1.0,[50]
21,2.0,1.0,"[33, 75]"
404,1.0,1.0,[157]
245,1.0,1.0,[177]
312,7.0,1.0,"[122, 123, 124, 125, 126, 127, 128]"
416,1.0,1.0,[65]
45,2.0,1.0,"[46, 153]"
371,1.0,1.0,[13]
18,1.0,1.0,[93]
33,1.0,1.0,[56]
486,4.0,1.0,"[177, 178, 179, 180]"
87,1.0,1.0,[178]
165,3.0,1.0,"[34, 39, 49]"
458,2.0,1.0,"[30, 45]"
216,2.0,1.0,"[56, 81]"
10,1.0,1.0,[10]
480,1.0,1.0,[39]
428,4.0,1.0,"[19, 20, 22, 23]"
355,3.0,1.0,"[22, 39, 40]"
399,1.0,1.0,[19]
111,3.0,1.0,"[55, 68, 81]"
22,3.0,1.0,"[6, 20, 34]"
478,4.0,1.0,"[56, 117, 139, 141]"
439,1.0,1.0,[170]
53,1.0,1.0,[53]
154,1.0,1.0,[155]
44,1.0,1.0,[18]
238,2.0,1.0,"[27, 73]"
483,2.0,1.0,"[173, 174]"
240,1.0,1.0,[101]
323,1.0,1.0,[175]
85,1.0,1.0,[70]
424,2.0,1.0,"[97, 143]"
392,1.0,1.0,[127]
298,1.0,1.0,[1]
283,1.0,1.0,[89]
221,3.0,1.0,"[100, 121, 123]"
34,2.0,1.0,"[55, 93]"
339,1.0,1.0,[64]
272,5.0,1.0,"[87, 93, 109, 110, 111]"
106,1.0,1.0,[63]
133,2.0,1.0,"[7, 61]"
105,1.0,1.0,[4]
481,2.0,1.0,"[36, 71]"
315,4.0,1.0,"[27, 101, 102, 103]"
454,3.0,1.0,"[6, 31, 44]"
225,1.0,1.0,[96]
263,3.0,1.0,"[167, 168, 169]"
170,1.0,1.0,[49]
224,1.0,1.0,[11]
348,3.0,1.0,"[131, 132, 133]"
261,1.0,1.0,[26]
379,2.0,1.0,"[14, 58]"
178,3.0,1.0,"[13, 65, 66]"
484,2.0,1.0,"[33, 123]"
191,2.0,1.0,"[54, 105]"
437,1.0,1.0,[80]
468,1.0,1.0,[11]
324,3.0,1.0,"[54, 87, 93]"
378,3.0,1.0,"[78, 80, 95]"
266,1.0,1.0,[10]
166,1.0,1.0,[57]
114,1.0,1.0,[152]
351,2.0,1.0,"[138, 141]"
123,1.0,1.0,[176]
471,2.0,1.0,"[119, 149]"
485,3.0,1.0,"[68, 69, 70]"
122,1.0,1.0,[159]
148,1.0,1.0,[163]
12,1.0,1.0,[43]
137,1.0,1.0,[42]
92,1.0,1.0,[21]
16,1.0,1.0,[55]
450,1.0,1.0,[137]
50,3.0,1.0,"[44, 156, 158]"
269,5.0,1.0,"[46, 65, 76, 78, 79]"
150,1.0,1.0,[119]
171,1.0,1.0,[43]
282,3.0,1.0,"[52, 103, 111]"
167,2.0,1.0,"[30, 40]"
168,1.0,1.0,[28]
286,1.0,1.0,[171]
388,1.0,1.0,[2]
361,2.0,1.0,"[64, 77]"
46,1.0,1.0,[35]
412,1.0,1.0,[119]
43,2.0,1.0,"[111, 122]"
152,1.0,1.0,[170]
219,1.0,1.0,[178]
115,4.0,1.0,"[34, 86, 99, 104]"
98,1.0,1.0,[16]
474,1.0,1.0,[174]
183,1.0,1.0,[136]
73,2.0,1.0,"[51, 75]"
208,5.0,1.0,"[158, 162, 163, 164, 165]"
394,1.0,1.0,[62]
345,2.0,1.0,"[64, 99]"
422,1.0,1.0,[135]
293,1.0,1.0,[47]
341,1.0,1.0,[74]
391,3.0,1.0,"[6, 115, 130]"
29,2.0,1.0,"[3, 50]"
290,1.0,1.0,[20]
303,3.0,1.0,"[92, 113, 119]"
107,2.0,1.0,"[2, 28]"
492,2.0,1.0,"[165, 166]"
108,1.0,1.0,[82]
420,2.0,1.0,"[112, 115]"
116,2.0,1.0,"[168, 169]"
491,1.0,1.0,[63]
41,3.0,1.0,"[81, 129, 130]"
157,1.0,1.0,[43]
342,1.0,1.0,[38]
340,1.0,1.0,[114]
141,2.0,1.0,"[131, 132]"
328,3.0,1.0,"[134, 135, 138]"
277,2.0,1.0,"[94, 118]"
199,1.0,1.0,[15]
24,1.0,1.0,[121]
390,3.0,1.0,"[157, 163, 164]"
244,5.0,1.0,"[41, 51, 75, 83, 86]"
49,1.0,1.0,[14]
228,4.0,1.0,"[148, 149, 150, 151]"
182,1.0,1.0,[55]
376,2.0,1.0,"[109, 110]"
482,1.0,1.0,[178]
94,1.0,1.0,[98]
144,2.0,1.0,"[1, 7]"
321,1.0,1.0,[120]
131,2.0,1.0,"[29, 113]"
325,1.0,1.0,[68]
193,2.0,1.0,"[114, 153]"
198,1.0,1.0,[13]
319,3.0,1.0,"[74, 110, 112]"
441,1.0,1.0,[29]
253,1.0,1.0,[23]
99,2.0,1.0,"[44, 92]"
360,1.0,1.0,[24]
20,1.0,1.0,[129]
135,1.0,1.0,[83]
343,1.0,1.0,[12]
472,2.0,1.0,"[35, 59]"
196,1.0,1.0,[38]
280,2.0,1.0,"[6, 48]"
311,4.0,1.0,"[3, 93, 94, 123]"
401,1.0,1.0,[148]
457,1.0,1.0,[120]
463,6.0,1.0,"[156, 157, 158, 159, 160, 161]"
407,4.0,1.0,"[36, 72, 89, 106]"
19,1.0,1.0,[64]
205,3.0,1.0,"[89, 102, 114]"
26,1.0,1.0,[53]
190,1.0,1.0,[132]
307,1.0,1.0,[105]
247,2.0,1.0,"[22, 35]"
32,1.0,1.0,[12]
126,5.0,1.0,"[17, 30, 34, 35, 37]"
128,2.0,1.0,"[48, 113]"
377,5.0,1.0,"[158, 159, 160, 161, 162]"
431,1.0,1.0,[77]
251,2.0,1.0,"[106, 108]"
63,2.0,1.0,"[37, 96]"
174,5.0,1.0,"[147, 152, 155, 159, 160]"
300,1.0,1.0,[142]
132,1.0,1.0,[107]
314,3.0,1.0,"[27, 47, 71]"
469,1.0,1.0,[90]
430,1.0,1.0,[120]
332,1.0,1.0,[134]
