,used,exhausted,rounds
53,1.0,1.0,[0]
6843,1.0,1.0,[0]
3642,1.0,1.0,[0]
5289,1.0,1.0,[0]
2206,1.0,1.0,[0]
4779,1.0,1.0,[0]
917,1.0,1.0,[0]
4728,1.0,1.0,[0]
4188,1.0,1.0,[0]
496,1.0,1.0,[0]
1340,1.0,1.0,[0]
1666,1.0,1.0,[0]
7059,1.0,1.0,[0]
2654,1.0,1.0,[0]
6752,1.0,1.0,[0]
4335,1.0,1.0,[0]
3746,1.0,1.0,[0]
3086,1.0,1.0,[0]
329,1.0,1.0,[0]
3111,1.0,1.0,[0]
3144,1.0,1.0,[0]
4290,1.0,1.0,[0]
881,1.0,1.0,[0]
2286,1.0,1.0,[0]
3620,1.0,1.0,[0]
2479,1.0,1.0,[0]
4383,1.0,1.0,[0]
2752,1.0,1.0,[0]
5749,1.0,1.0,[0]
929,1.0,1.0,[0]
7653,1.0,1.0,[0]
540,1.0,1.0,[0]
827,1.0,1.0,[0]
6760,1.0,1.0,[0]
163,1.0,1.0,[0]
6745,1.0,1.0,[0]
50,1.0,1.0,[0]
3261,1.0,1.0,[0]
5938,1.0,1.0,[0]
5812,1.0,1.0,[0]
3791,1.0,1.0,[0]
767,1.0,1.0,[0]
6305,1.0,1.0,[0]
180,1.0,1.0,[0]
4454,1.0,1.0,[0]
2641,1.0,1.0,[0]
7529,1.0,1.0,[0]
2884,1.0,1.0,[0]
3513,1.0,1.0,[0]
6123,1.0,1.0,[0]
1675,1.0,1.0,[0]
7824,1.0,1.0,[0]
4663,1.0,1.0,[0]
2683,1.0,1.0,[0]
1927,1.0,1.0,[0]
6857,1.0,1.0,[0]
826,1.0,1.0,[0]
6171,1.0,1.0,[0]
6012,1.0,1.0,[0]
2341,1.0,1.0,[0]
823,1.0,1.0,[0]
7158,1.0,1.0,[0]
1201,1.0,1.0,[0]
951,1.0,1.0,[0]
7577,1.0,1.0,[0]
879,1.0,1.0,[0]
