,used,exhausted,rounds
316,1.0,1.0,[0]
315,1.0,1.0,[0]
43,1.0,1.0,[0]
399,1.0,1.0,[0]
410,1.0,1.0,[0]
470,1.0,1.0,[0]
303,1.0,1.0,[0]
591,1.0,1.0,[0]
68,1.0,1.0,[0]
685,1.0,1.0,[0]
557,1.0,1.0,[0]
10,1.0,1.0,[0]
195,1.0,1.0,[0]
646,1.0,1.0,[0]
456,1.0,1.0,[0]
529,1.0,1.0,[0]
311,1.0,1.0,[0]
498,1.0,1.0,[0]
165,1.0,1.0,[0]
297,1.0,1.0,[0]
302,1.0,1.0,[0]
294,1.0,1.0,[0]
409,1.0,1.0,[0]
420,1.0,1.0,[0]
723,1.0,1.0,[0]
148,1.0,1.0,[0]
675,1.0,1.0,[0]
118,1.0,1.0,[0]
665,1.0,1.0,[0]
730,1.0,1.0,[0]
452,1.0,1.0,[0]
49,1.0,1.0,[0]
796,1.0,1.0,[0]
132,1.0,1.0,[0]
703,1.0,1.0,[0]
682,1.0,1.0,[0]
580,1.0,1.0,[0]
776,1.0,1.0,[0]
764,1.0,1.0,[0]
766,1.0,1.0,[0]
684,1.0,1.0,[123]
147,2.0,1.0,"[42, 134]"
651,1.0,1.0,[25]
200,4.0,1.0,"[46, 68, 69, 70]"
345,2.0,1.0,"[34, 100]"
511,1.0,1.0,[148]
52,2.0,1.0,"[63, 108]"
478,1.0,1.0,[34]
96,4.0,1.0,"[2, 42, 48, 79]"
93,1.0,1.0,[178]
321,1.0,1.0,[150]
683,2.0,1.0,"[38, 91]"
390,1.0,1.0,[62]
69,2.0,1.0,"[54, 61]"
260,4.0,1.0,"[170, 175, 176, 177]"
541,3.0,1.0,"[59, 134, 163]"
544,2.0,1.0,"[108, 123]"
246,1.0,1.0,[112]
124,2.0,1.0,"[139, 140]"
80,6.0,1.0,"[11, 21, 27, 33, 37, 105]"
673,6.0,1.0,"[38, 101, 127, 148, 154, 157]"
775,4.0,1.0,"[17, 74, 100, 103]"
742,2.0,1.0,"[55, 63]"
349,1.0,1.0,[41]
799,2.0,1.0,"[9, 13]"
172,1.0,1.0,[76]
704,4.0,1.0,"[45, 81, 87, 88]"
542,1.0,1.0,[18]
3,2.0,1.0,"[2, 47]"
62,2.0,1.0,"[118, 167]"
250,1.0,1.0,[45]
158,1.0,1.0,[2]
419,2.0,1.0,"[131, 132]"
211,1.0,1.0,[24]
110,2.0,1.0,"[78, 176]"
603,3.0,1.0,"[102, 172, 179]"
732,1.0,1.0,[115]
378,1.0,1.0,[44]
231,1.0,1.0,[93]
654,2.0,1.0,"[58, 133]"
500,1.0,1.0,[125]
104,5.0,1.0,"[131, 177, 178, 182, 183]"
751,1.0,1.0,[59]
794,1.0,1.0,[4]
375,2.0,1.0,"[76, 160]"
98,1.0,1.0,[120]
686,1.0,1.0,[17]
650,1.0,1.0,[8]
545,4.0,1.0,"[57, 81, 82, 89]"
94,1.0,1.0,[78]
19,1.0,1.0,[79]
120,1.0,1.0,[118]
688,4.0,1.0,"[114, 117, 118, 119]"
162,1.0,1.0,[51]
103,1.0,1.0,[43]
691,1.0,1.0,[30]
333,3.0,1.0,"[157, 172, 179]"
727,1.0,1.0,[15]
455,1.0,1.0,[96]
8,1.0,1.0,[5]
337,2.0,1.0,"[81, 155]"
111,4.0,1.0,"[104, 105, 107, 108]"
164,1.0,1.0,[11]
504,1.0,1.0,[109]
492,2.0,1.0,"[107, 169]"
198,1.0,1.0,[129]
325,2.0,1.0,"[90, 161]"
745,1.0,1.0,[138]
726,2.0,1.0,"[19, 60]"
771,1.0,1.0,[60]
327,1.0,1.0,[33]
645,7.0,1.0,"[156, 158, 161, 162, 163, 168, 169]"
780,1.0,1.0,[9]
475,2.0,1.0,"[126, 138]"
367,1.0,1.0,[104]
784,1.0,1.0,[5]
657,1.0,1.0,[39]
709,4.0,1.0,"[30, 80, 108, 120]"
525,1.0,1.0,[3]
392,3.0,1.0,"[65, 136, 164]"
262,2.0,1.0,"[139, 178]"
552,2.0,1.0,"[152, 160]"
486,1.0,1.0,[151]
495,1.0,1.0,[94]
506,4.0,1.0,"[84, 145, 166, 176]"
472,3.0,1.0,"[31, 34, 44]"
53,1.0,1.0,[127]
720,3.0,1.0,"[59, 60, 95]"
570,3.0,1.0,"[50, 106, 125]"
515,4.0,1.0,"[82, 83, 105, 106]"
376,1.0,1.0,[57]
539,1.0,1.0,[24]
323,1.0,1.0,[34]
787,1.0,1.0,[13]
705,2.0,1.0,"[40, 52]"
759,2.0,1.0,"[11, 46]"
653,1.0,1.0,[53]
441,1.0,1.0,[118]
306,1.0,1.0,[93]
418,2.0,1.0,"[86, 94]"
468,1.0,1.0,[115]
699,1.0,1.0,[84]
702,1.0,1.0,[101]
79,3.0,1.0,"[111, 147, 160]"
176,2.0,1.0,"[119, 170]"
233,1.0,1.0,[97]
445,5.0,1.0,"[27, 103, 141, 171, 177]"
336,1.0,1.0,[104]
107,2.0,1.0,"[54, 112]"
2,1.0,1.0,[6]
485,2.0,1.0,"[116, 154]"
514,4.0,1.0,"[138, 139, 141, 142]"
581,3.0,1.0,"[91, 102, 124]"
377,1.0,1.0,[58]
394,3.0,1.0,"[131, 163, 165]"
631,1.0,1.0,[147]
204,1.0,1.0,[37]
381,3.0,1.0,"[24, 50, 103]"
369,1.0,1.0,[43]
619,2.0,1.0,"[95, 120]"
37,3.0,1.0,"[42, 142, 160]"
583,2.0,1.0,"[84, 162]"
0,2.0,1.0,"[5, 27]"
616,1.0,1.0,[112]
501,1.0,1.0,[106]
767,3.0,1.0,"[5, 13, 22]"
22,3.0,1.0,"[15, 104, 138]"
21,1.0,1.0,[23]
713,1.0,1.0,[33]
185,1.0,1.0,[151]
738,2.0,1.0,"[13, 15]"
281,1.0,1.0,[96]
178,2.0,1.0,"[48, 173]"
660,3.0,1.0,"[36, 79, 126]"
450,1.0,1.0,[115]
582,1.0,1.0,[23]
595,1.0,1.0,[122]
232,1.0,1.0,[65]
746,1.0,1.0,[60]
465,1.0,1.0,[20]
717,1.0,1.0,[109]
725,3.0,1.0,"[8, 25, 30]"
481,5.0,1.0,"[125, 171, 174, 181, 183]"
61,1.0,1.0,[54]
244,1.0,1.0,[21]
190,3.0,1.0,"[127, 157, 172]"
496,2.0,1.0,"[58, 64]"
222,1.0,1.0,[31]
579,1.0,1.0,[90]
785,1.0,1.0,[73]
553,2.0,1.0,"[146, 147]"
362,1.0,1.0,[120]
95,1.0,1.0,[112]
503,2.0,1.0,"[114, 115]"
590,1.0,1.0,[84]
27,1.0,1.0,[35]
379,4.0,1.0,"[88, 99, 101, 102]"
512,1.0,1.0,[77]
461,1.0,1.0,[37]
40,1.0,1.0,[75]
273,2.0,1.0,"[64, 133]"
206,5.0,1.0,"[132, 162, 176, 180, 182]"
88,1.0,1.0,[15]
343,2.0,1.0,"[70, 147]"
507,1.0,1.0,[136]
484,1.0,1.0,[125]
47,1.0,1.0,[2]
605,3.0,1.0,"[91, 106, 107]"
396,2.0,1.0,"[39, 152]"
130,1.0,1.0,[78]
301,3.0,1.0,"[7, 16, 25]"
649,2.0,1.0,"[47, 107]"
663,2.0,1.0,"[68, 98]"
331,1.0,1.0,[5]
762,2.0,1.0,"[35, 77]"
108,2.0,1.0,"[118, 162]"
5,1.0,1.0,[10]
196,3.0,1.0,"[85, 138, 159]"
540,1.0,1.0,[90]
188,1.0,1.0,[63]
357,1.0,1.0,[43]
285,2.0,1.0,"[14, 41]"
235,3.0,1.0,"[137, 161, 169]"
199,2.0,1.0,"[144, 165]"
754,1.0,1.0,[39]
292,1.0,1.0,[132]
447,3.0,1.0,"[3, 29, 31]"
416,5.0,1.0,"[96, 122, 124, 128, 129]"
160,1.0,1.0,[61]
439,4.0,1.0,"[86, 97, 104, 114]"
249,1.0,1.0,[35]
312,2.0,1.0,"[168, 172]"
99,1.0,1.0,[2]
774,1.0,1.0,[40]
567,2.0,1.0,"[67, 138]"
569,1.0,1.0,[82]
242,2.0,1.0,"[68, 151]"
423,1.0,1.0,[37]
38,2.0,1.0,"[6, 47]"
123,1.0,1.0,[76]
385,3.0,1.0,"[56, 69, 71]"
223,1.0,1.0,[1]
768,1.0,1.0,[12]
129,2.0,1.0,"[21, 37]"
340,1.0,1.0,[150]
259,1.0,1.0,[43]
466,1.0,1.0,[146]
221,1.0,1.0,[77]
607,2.0,1.0,"[158, 167]"
125,1.0,1.0,[78]
602,2.0,1.0,"[59, 149]"
473,4.0,1.0,"[25, 66, 69, 71]"
7,1.0,1.0,[3]
342,1.0,1.0,[103]
757,6.0,1.0,"[109, 143, 167, 183, 184, 185]"
251,4.0,1.0,"[155, 179, 181, 184]"
737,1.0,1.0,[95]
373,3.0,1.0,"[71, 119, 156]"
779,1.0,1.0,[8]
489,1.0,1.0,[52]
537,1.0,1.0,[128]
48,2.0,1.0,"[149, 171]"
332,1.0,1.0,[20]
549,5.0,1.0,"[77, 133, 155, 161, 171]"
601,2.0,1.0,"[92, 125]"
25,5.0,1.0,"[49, 131, 150, 155, 161]"
594,1.0,1.0,[97]
454,2.0,1.0,"[89, 105]"
320,2.0,1.0,"[130, 159]"
119,5.0,1.0,"[16, 30, 48, 50, 51]"
564,1.0,1.0,[58]
547,1.0,1.0,[30]
1,3.0,1.0,"[23, 26, 28]"
263,1.0,1.0,[36]
310,1.0,1.0,[80]
338,1.0,1.0,[161]
237,1.0,1.0,[75]
798,2.0,1.0,"[4, 6]"
330,1.0,1.0,[126]
773,1.0,1.0,[20]
389,1.0,1.0,[130]
371,1.0,1.0,[140]
424,1.0,1.0,[137]
509,2.0,1.0,"[100, 115]"
724,1.0,1.0,[35]
105,1.0,1.0,[26]
448,2.0,1.0,"[124, 161]"
532,1.0,1.0,[94]
795,1.0,1.0,[19]
352,2.0,1.0,"[98, 133]"
134,4.0,1.0,"[134, 139, 140, 141]"
236,4.0,1.0,"[44, 164, 170, 179]"
772,3.0,1.0,"[58, 93, 107]"
138,2.0,1.0,"[36, 110]"
526,2.0,1.0,"[93, 164]"
14,1.0,1.0,[114]
210,4.0,1.0,"[48, 129, 130, 131]"
6,1.0,1.0,[10]
287,1.0,1.0,[88]
213,1.0,1.0,[111]
469,1.0,1.0,[53]
593,1.0,1.0,[83]
197,2.0,1.0,"[6, 7]"
12,1.0,1.0,[12]
565,1.0,1.0,[25]
551,1.0,1.0,[50]
288,1.0,1.0,[72]
351,1.0,1.0,[24]
202,1.0,1.0,[34]
117,5.0,1.0,"[17, 36, 37, 39, 40]"
427,7.0,1.0,"[120, 143, 146, 152, 153, 155, 156]"
13,2.0,1.0,"[85, 124]"
596,1.0,1.0,[19]
689,3.0,1.0,"[14, 27, 29]"
559,1.0,1.0,[92]
346,2.0,1.0,"[62, 113]"
517,1.0,1.0,[82]
284,2.0,1.0,"[14, 81]"
383,3.0,1.0,"[104, 151, 166]"
207,1.0,1.0,[56]
599,1.0,1.0,[163]
460,5.0,1.0,"[157, 183, 184, 185, 186]"
64,1.0,1.0,[13]
146,4.0,1.0,"[54, 78, 80, 81]"
55,1.0,1.0,[93]
741,5.0,1.0,"[91, 93, 98, 99, 100]"
641,2.0,1.0,"[63, 136]"
253,1.0,1.0,[59]
571,3.0,1.0,"[90, 164, 168]"
710,3.0,1.0,"[44, 135, 141]"
494,1.0,1.0,[96]
291,2.0,1.0,"[20, 47]"
271,1.0,1.0,[135]
736,4.0,1.0,"[55, 67, 77, 79]"
613,3.0,1.0,"[111, 114, 115]"
239,1.0,1.0,[12]
760,1.0,1.0,[42]
76,1.0,1.0,[1]
18,2.0,1.0,"[54, 62]"
505,1.0,1.0,[124]
636,4.0,1.0,"[1, 15, 27, 28]"
100,1.0,1.0,[18]
778,1.0,1.0,[158]
248,1.0,1.0,[10]
347,1.0,1.0,[87]
451,2.0,1.0,"[21, 87]"
659,3.0,1.0,"[8, 17, 29]"
597,1.0,1.0,[90]
269,11.0,1.0,"[139, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150]"
17,1.0,1.0,[3]
361,1.0,1.0,[94]
282,2.0,1.0,"[6, 7]"
194,1.0,1.0,[170]
366,1.0,1.0,[33]
443,3.0,1.0,"[126, 127, 128]"
66,6.0,1.0,"[26, 127, 164, 172, 173, 174]"
374,1.0,1.0,[93]
614,1.0,1.0,[99]
356,4.0,1.0,"[12, 106, 130, 157]"
384,5.0,1.0,"[157, 173, 181, 183, 185]"
612,1.0,1.0,[16]
30,1.0,1.0,[109]
554,2.0,1.0,"[61, 158]"
606,2.0,1.0,"[167, 168]"
142,2.0,1.0,"[79, 96]"
36,2.0,1.0,"[17, 109]"
463,1.0,1.0,[28]
364,3.0,1.0,"[46, 58, 64]"
92,1.0,1.0,[67]
240,2.0,1.0,"[98, 99]"
497,4.0,1.0,"[65, 69, 72, 73]"
243,2.0,1.0,"[44, 116]"
