,used,exhausted,rounds
548,1.0,1.0,[0]
460,1.0,1.0,[0]
170,1.0,1.0,[0]
410,1.0,1.0,[0]
42,1.0,1.0,[0]
637,1.0,1.0,[0]
223,1.0,1.0,[0]
287,1.0,1.0,[0]
531,1.0,1.0,[0]
203,1.0,1.0,[0]
154,1.0,1.0,[0]
571,1.0,1.0,[0]
362,1.0,1.0,[0]
184,1.0,1.0,[0]
275,1.0,1.0,[0]
542,1.0,1.0,[0]
555,1.0,1.0,[0]
685,1.0,1.0,[0]
578,1.0,1.0,[0]
48,1.0,1.0,[0]
401,1.0,1.0,[0]
661,1.0,1.0,[0]
439,1.0,1.0,[0]
411,1.0,1.0,[0]
604,1.0,1.0,[0]
622,1.0,1.0,[0]
381,1.0,1.0,[0]
683,1.0,1.0,[0]
468,1.0,1.0,[0]
183,1.0,1.0,[0]
393,1.0,1.0,[0]
743,1.0,1.0,[0]
23,1.0,1.0,[0]
547,1.0,1.0,[0]
599,1.0,1.0,[0]
25,1.0,1.0,[0]
70,1.0,1.0,[0]
43,1.0,1.0,[0]
263,1.0,1.0,[0]
725,1.0,1.0,[0]
757,1.0,1.0,[10]
225,2.0,1.0,"[23, 24]"
647,1.0,1.0,[158]
334,4.0,1.0,"[157, 165, 168, 172]"
518,2.0,1.0,"[109, 155]"
668,1.0,1.0,[43]
402,2.0,1.0,"[89, 90]"
315,1.0,1.0,[88]
732,4.0,1.0,"[172, 173, 174, 175]"
520,1.0,1.0,[23]
10,1.0,1.0,[5]
107,2.0,1.0,"[1, 2]"
232,1.0,1.0,[79]
136,2.0,1.0,"[133, 134]"
290,4.0,1.0,"[66, 67, 68, 69]"
211,3.0,1.0,"[86, 111, 116]"
543,2.0,1.0,"[23, 24]"
494,1.0,1.0,[166]
794,2.0,1.0,"[127, 128]"
595,6.0,1.0,"[31, 32, 33, 35, 38, 128]"
631,6.0,1.0,"[75, 83, 85, 86, 87, 88]"
350,4.0,1.0,"[9, 25, 124, 130]"
212,2.0,1.0,"[109, 181]"
755,1.0,1.0,[114]
330,2.0,1.0,"[92, 93]"
778,1.0,1.0,[97]
56,4.0,1.0,"[19, 23, 28, 33]"
69,1.0,1.0,[136]
445,2.0,1.0,"[134, 137]"
713,2.0,1.0,"[95, 96]"
679,1.0,1.0,[8]
423,1.0,1.0,[136]
15,2.0,1.0,"[113, 116]"
201,1.0,1.0,[46]
165,2.0,1.0,"[102, 103]"
