,used,exhausted,rounds
541,1.0,1.0,[0]
304,1.0,1.0,[0]
270,1.0,1.0,[0]
533,1.0,1.0,[0]
373,1.0,1.0,[0]
329,1.0,1.0,[0]
155,1.0,1.0,[0]
202,1.0,1.0,[0]
478,1.0,1.0,[0]
353,1.0,1.0,[0]
335,1.0,1.0,[0]
334,1.0,1.0,[0]
33,1.0,1.0,[0]
342,1.0,1.0,[0]
72,1.0,1.0,[0]
179,1.0,1.0,[0]
272,1.0,1.0,[0]
51,1.0,1.0,[0]
316,1.0,1.0,[0]
548,1.0,1.0,[0]
151,1.0,1.0,[0]
340,1.0,1.0,[0]
71,1.0,1.0,[0]
322,1.0,1.0,[0]
127,1.0,1.0,[0]
341,1.0,1.0,[0]
96,1.0,1.0,[0]
467,1.0,1.0,[196]
345,1.0,1.0,[191]
363,1.0,1.0,[182]
417,1.0,1.0,[183]
44,3.0,1.0,"[184, 185, 186]"
551,2.0,1.0,"[162, 163]"
356,1.0,1.0,[164]
159,1.0,1.0,[165]
474,2.0,1.0,"[166, 167]"
526,3.0,1.0,"[168, 169, 170]"
379,1.0,1.0,[114]
480,1.0,1.0,[115]
78,6.0,1.0,"[116, 117, 118, 119, 120, 121]"
210,1.0,1.0,[122]
366,2.0,1.0,"[123, 124]"
312,1.0,1.0,[125]
101,4.0,1.0,"[126, 127, 128, 129]"
355,2.0,1.0,"[130, 131]"
198,1.0,1.0,[132]
436,2.0,1.0,"[133, 134]"
446,1.0,1.0,[29]
134,4.0,1.0,"[30, 31, 32, 33]"
529,1.0,1.0,[34]
106,1.0,1.0,[35]
175,2.0,1.0,"[36, 37]"
31,1.0,1.0,[38]
209,2.0,1.0,"[39, 40]"
426,4.0,1.0,"[41, 42, 43, 44]"
178,3.0,1.0,"[45, 46, 47]"
180,2.0,1.0,"[48, 49]"
19,1.0,1.0,[50]
447,2.0,1.0,"[51, 52]"
154,6.0,1.0,"[53, 54, 55, 56, 57, 58]"
291,6.0,1.0,"[59, 60, 61, 62, 63, 64]"
486,4.0,1.0,"[65, 66, 67, 68]"
278,2.0,1.0,"[69, 70]"
381,1.0,1.0,[71]
314,2.0,1.0,"[72, 73]"
317,1.0,1.0,[74]
305,4.0,1.0,"[75, 76, 77, 78]"
11,1.0,1.0,[79]
76,2.0,1.0,"[1, 2]"
53,2.0,1.0,"[3, 4]"
268,1.0,1.0,[5]
62,1.0,1.0,[6]
84,2.0,1.0,"[7, 8]"
502,1.0,1.0,[80]
95,2.0,1.0,"[81, 82]"
142,3.0,1.0,"[83, 84, 85]"
68,1.0,1.0,[86]
289,1.0,1.0,[87]
230,1.0,1.0,[88]
7,2.0,1.0,"[89, 90]"
297,1.0,1.0,[91]
425,5.0,1.0,"[92, 93, 94, 95, 96]"
231,1.0,1.0,[97]
469,1.0,1.0,[98]
311,2.0,1.0,"[99, 100]"
509,1.0,1.0,[101]
421,1.0,1.0,[102]
328,1.0,1.0,[103]
219,4.0,1.0,"[135, 136, 137, 138]"
398,1.0,1.0,[139]
246,1.0,1.0,[140]
207,1.0,1.0,[141]
313,4.0,1.0,"[142, 143, 144, 145]"
320,1.0,1.0,[146]
451,1.0,1.0,[147]
190,1.0,1.0,[148]
319,3.0,1.0,"[149, 150, 151]"
105,1.0,1.0,[152]
213,1.0,1.0,[153]
537,1.0,1.0,[154]
406,2.0,1.0,"[155, 171]"
450,4.0,1.0,"[172, 173, 174, 175]"
327,1.0,1.0,[176]
75,1.0,1.0,[177]
410,2.0,1.0,"[178, 187]"
18,1.0,1.0,[188]
396,2.0,1.0,"[189, 190]"
477,1.0,1.0,[192]
384,2.0,1.0,"[193, 194]"
132,1.0,1.0,[195]
394,1.0,1.0,[197]
128,7.0,1.0,"[198, 199, 200, 201, 202, 203, 204]"
295,1.0,1.0,[195]
493,2.0,1.0,"[197, 198]"
103,1.0,1.0,[192]
183,1.0,1.0,[196]
553,1.0,1.0,[183]
507,4.0,1.0,"[193, 194, 198, 199]"
362,1.0,1.0,[184]
418,3.0,1.0,"[185, 186, 191]"
258,2.0,1.0,"[187, 191]"
32,2.0,1.0,"[188, 195]"
521,1.0,1.0,[189]
141,1.0,1.0,[179]
527,4.0,1.0,"[164, 180, 181, 182]"
253,3.0,1.0,"[165, 179, 190]"
147,1.0,1.0,[166]
431,3.0,1.0,"[167, 180, 181]"
370,3.0,1.0,"[168, 169, 170]"
255,4.0,1.0,"[182, 183, 192, 196]"
28,1.0,1.0,[171]
221,1.0,1.0,[192]
515,1.0,1.0,[172]
107,1.0,1.0,[173]
530,2.0,1.0,"[174, 175]"
112,2.0,1.0,"[183, 184]"
92,1.0,1.0,[118]
133,1.0,1.0,[119]
149,1.0,1.0,[120]
216,2.0,1.0,"[121, 176]"
534,1.0,1.0,[122]
420,1.0,1.0,[197]
192,1.0,1.0,[123]
264,3.0,1.0,"[124, 177, 184]"
489,2.0,1.0,"[125, 156]"
1,1.0,1.0,[126]
94,5.0,1.0,"[127, 128, 129, 157, 158]"
371,1.0,1.0,[130]
378,2.0,1.0,"[131, 159]"
46,1.0,1.0,[132]
435,2.0,1.0,"[160, 161]"
204,4.0,1.0,"[133, 134, 156, 162]"
543,3.0,1.0,"[135, 136, 137]"
14,1.0,1.0,[138]
408,3.0,1.0,"[157, 158, 163]"
321,1.0,1.0,[139]
294,1.0,1.0,[159]
3,3.0,1.0,"[140, 178, 185]"
126,1.0,1.0,[141]
466,2.0,1.0,"[160, 161]"
86,3.0,1.0,"[142, 143, 144]"
187,2.0,1.0,"[145, 164]"
276,2.0,1.0,"[146, 162]"
61,1.0,1.0,[147]
536,1.0,1.0,[186]
430,3.0,1.0,"[148, 163, 165]"
244,3.0,1.0,"[104, 105, 106]"
288,1.0,1.0,[107]
235,1.0,1.0,[36]
403,1.0,1.0,[37]
442,2.0,1.0,"[108, 109]"
184,1.0,1.0,[38]
438,2.0,1.0,"[110, 111]"
50,3.0,1.0,"[39, 40, 112]"
237,1.0,1.0,[41]
307,1.0,1.0,[42]
419,1.0,1.0,[43]
139,1.0,1.0,[44]
162,1.0,1.0,[113]
432,1.0,1.0,[45]
257,1.0,1.0,[46]
462,3.0,1.0,"[47, 114, 149]"
404,5.0,1.0,"[48, 49, 115, 150, 151]"
13,1.0,1.0,[50]
448,1.0,1.0,[116]
377,3.0,1.0,"[51, 52, 104]"
424,2.0,1.0,"[53, 54]"
273,1.0,1.0,[55]
292,1.0,1.0,[56]
463,1.0,1.0,[57]
413,2.0,1.0,"[58, 105]"
119,1.0,1.0,[59]
473,1.0,1.0,[60]
229,2.0,1.0,"[61, 62]"
191,1.0,1.0,[63]
405,1.0,1.0,[64]
228,4.0,1.0,"[106, 117, 118, 185]"
397,1.0,1.0,[65]
512,1.0,1.0,[66]
91,1.0,1.0,[67]
158,2.0,1.0,"[68, 107]"
310,5.0,1.0,"[69, 70, 119, 152, 164]"
214,1.0,1.0,[71]
8,2.0,1.0,"[108, 109]"
212,1.0,1.0,[72]
301,1.0,1.0,[73]
525,1.0,1.0,[120]
287,3.0,1.0,"[74, 110, 111]"
392,2.0,1.0,"[75, 76]"
383,1.0,1.0,[77]
538,3.0,1.0,"[78, 153, 166]"
540,2.0,1.0,"[79, 112]"
195,2.0,1.0,"[80, 121]"
315,1.0,1.0,[81]
181,2.0,1.0,"[82, 113]"
523,2.0,1.0,"[83, 84]"
485,1.0,1.0,[85]
460,3.0,1.0,"[154, 193, 194]"
457,1.0,1.0,[86]
4,1.0,1.0,[114]
277,1.0,1.0,[87]
452,2.0,1.0,"[122, 155]"
280,3.0,1.0,"[88, 115, 165]"
90,2.0,1.0,"[89, 90]"
285,1.0,1.0,[116]
9,1.0,1.0,[91]
