,used,exhausted,rounds
687,1,1,[-1]
158,1,1,[-1]
836,1,1,[-1]
159,1,1,[-1]
421,1,1,[-1]
381,1,1,[-1]
713,1,1,[-1]
622,1,1,[-1]
863,1,1,[-1]
80,1,1,[-1]
291,1,1,[-1]
710,1,1,[-1]
338,1,1,[-1]
674,1,1,[-1]
11,1,1,[-1]
594,1,1,[-1]
74,1,1,[-1]
337,1,1,[-1]
324,1,1,[-1]
230,1,1,[-1]
782,1,1,[-1]
906,1,1,[-1]
225,1,1,[-1]
113,1,1,[-1]
207,1,1,[-1]
393,1,1,[-1]
495,1,1,[-1]
872,1,1,[-1]
690,1,1,[-1]
418,1,1,[-1]
120,1,1,[-1]
244,1,1,[-1]
150,1,1,[-1]
371,1,1,[-1]
352,1,1,[-1]
686,1,1,[-1]
649,1,1,[-1]
831,1,1,[-1]
584,1,1,[-1]
897,1,1,[-1]
756,1,1,[-1]
408,1,1,[-1]
506,1,1,[-1]
243,1,1,[-1]
231,1,1,[-1]
873,1,1,[-1]
169,1,1,[-1]
270,1,1,[-1]
754,1,1,[-1]
258,1,1,[-1]
101,1,1,[-1]
259,1,1,[-1]
465,1,1,[-1]
895,1,1,[-1]
341,1,1,[-1]
305,1,1,[-1]
75,1,1,[-1]
627,1,1,[-1]
774,1,1,[-1]
448,1,1,[-1]
466,1,1,[-1]
607,1,1,[-1]
694,1,1,[-1]
388,1,1,[-1]
359,1,1,[-1]
885,1,1,[-1]
138,1,1,[-1]
70,1,1,[-1]
335,1,1,[-1]
355,1,1,[-1]
678,1,1,[-1]
469,1,1,[-1]
825,1,1,[-1]
86,1,1,[-1]
881,1,1,[-1]
182,1,1,[-1]
667,1,1,[-1]
239,1,1,[-1]
443,1,1,[-1]
82,1,1,[-1]
470,1,1,[-1]
438,1,1,[-1]
668,1,1,[-1]
891,1,1,[-1]
684,1,1,[-1]
351,1,1,[-1]
693,1,1,[-1]
166,1,1,[-1]
772,1,1,[-1]
910,1,1,[-1]
592,1,1,[-1]
844,1,1,[-1]
284,1,1,[151]
162,2,1,"[58, 72]"
606,3,1,"[54, 55, 56]"
884,1,1,[179]
175,3,1,"[132, 134, 143]"
778,2,1,"[73, 74]"
198,2,1,"[101, 102]"
641,2,1,"[133, 137]"
843,3,1,"[144, 145, 146]"
219,2,1,"[166, 170]"
653,1,1,[182]
630,2,1,"[3, 5]"
36,2,1,"[23, 24]"
731,1,1,[135]
105,1,1,[92]
65,2,1,"[33, 35]"
593,1,1,[112]
431,2,1,"[152, 153]"
209,1,1,[144]
373,1,1,[148]
300,1,1,[86]
619,4,1,"[44, 46, 124, 125]"
394,1,1,[86]
820,3,1,"[88, 89, 90]"
849,2,1,"[178, 181]"
908,1,1,[143]
345,1,1,[164]
122,4,1,"[88, 89, 90, 91]"
214,3,1,"[115, 116, 117]"
904,2,1,"[58, 59]"
565,1,1,[8]
920,2,1,"[5, 21]"
915,4,1,"[125, 126, 127, 128]"
79,1,1,[192]
479,2,1,"[85, 86]"
875,1,1,[149]
358,2,1,"[186, 187]"
401,1,1,[60]
118,1,1,[26]
88,1,1,[145]
406,1,1,[139]
275,1,1,[103]
107,1,1,[141]
391,1,1,[124]
311,2,1,"[1, 16]"
28,1,1,[58]
581,1,1,[23]
257,1,1,[34]
530,2,1,"[111, 112]"
804,4,1,"[65, 66, 73, 74]"
160,2,1,"[56, 57]"
514,1,1,[159]
256,1,1,[179]
306,1,1,[146]
617,1,1,[15]
115,3,1,"[94, 95, 96]"
869,1,1,[91]
575,1,1,[152]
798,1,1,[135]
759,1,1,[99]
726,2,1,"[35, 45]"
137,1,1,[35]
587,1,1,[154]
576,4,1,"[77, 78, 79, 80]"
557,1,1,[158]
420,1,1,[9]
512,1,1,[28]
728,2,1,"[7, 10]"
761,3,1,"[183, 184, 185]"
416,4,1,"[47, 48, 49, 50]"
567,2,1,"[116, 117]"
39,1,1,[100]
491,1,1,[9]
288,1,1,[149]
116,1,1,[154]
879,2,1,"[64, 67]"
636,2,1,"[191, 192]"
727,2,1,"[100, 101]"
29,4,1,"[53, 56, 58, 59]"
536,1,1,[32]
292,2,1,"[99, 100]"
556,2,1,"[20, 21]"
773,1,1,[2]
889,3,1,"[114, 116, 117]"
61,1,1,[174]
188,1,1,[153]
34,2,1,"[7, 14]"
2,1,1,[146]
255,2,1,"[27, 28]"
247,3,1,"[89, 91, 92]"
386,1,1,[60]
454,4,1,"[72, 73, 74, 75]"
17,1,1,[145]
294,2,1,"[161, 162]"
458,1,1,[9]
894,6,1,"[77, 78, 83, 84, 85, 86]"
505,6,1,"[73, 77, 82, 83, 84, 85]"
445,2,1,"[51, 53]"
818,2,1,"[54, 55]"
757,1,1,[42]
848,2,1,"[110, 111]"
350,2,1,"[82, 83]"
321,1,1,[31]
819,1,1,[43]
398,1,1,[156]
741,1,1,[84]
794,1,1,[23]
723,3,1,"[190, 191, 192]"
733,1,1,[9]
497,1,1,[76]
173,1,1,[140]
125,1,1,[39]
800,2,1,"[110, 113]"
25,2,1,"[140, 141]"
414,1,1,[132]
857,1,1,[28]
586,3,1,"[154, 155, 157]"
564,3,1,"[158, 159, 160]"
135,1,1,[152]
395,2,1,"[137, 138]"
178,2,1,"[166, 167]"
765,2,1,"[188, 189]"
490,5,1,"[52, 53, 54, 55, 60]"
550,2,1,"[33, 40]"
54,2,1,"[100, 103]"
740,1,1,[71]
18,2,1,"[128, 130]"
560,3,1,"[12, 13, 22]"
233,1,1,[61]
555,1,1,[139]
467,1,1,[128]
770,1,1,[87]
817,2,1,"[115, 174]"
864,1,1,[41]
187,2,1,"[106, 131]"
724,2,1,"[113, 117]"
126,1,1,[74]
742,5,1,"[118, 119, 125, 126, 128]"
51,3,1,"[40, 41, 42]"
194,2,1,"[136, 138]"
859,1,1,[106]
601,1,1,[178]
651,1,1,[57]
784,2,1,"[117, 118]"
417,2,1,"[75, 79]"
919,1,1,[72]
614,2,1,"[1, 16]"
871,1,1,[81]
464,6,1,"[53, 54, 55, 56, 57, 58]"
319,1,1,[179]
613,2,1,"[140, 142]"
210,1,1,[102]
413,3,1,"[132, 133, 134]"
525,3,1,"[33, 36, 37]"
888,1,1,[80]
749,1,1,[111]
797,2,1,"[132, 134]"
189,2,1,"[107, 118]"
642,1,1,[15]
549,2,1,"[21, 22]"
746,4,1,"[44, 45, 46, 61]"
361,2,1,"[15, 17]"
266,1,1,[178]
547,1,1,[66]
661,5,1,"[22, 23, 24, 25, 26]"
30,3,1,"[64, 68, 69]"
518,2,1,"[173, 176]"
32,1,1,[20]
199,2,1,"[20, 21]"
434,1,1,[8]
295,2,1,"[12, 13]"
316,1,1,[6]
60,2,1,"[75, 76]"
500,2,1,"[133, 141]"
691,1,1,[127]
142,2,1,"[143, 150]"
10,1,1,[67]
867,2,1,"[137, 138]"
191,1,1,[154]
573,1,1,[4]
92,3,1,"[69, 70, 71]"
789,1,1,[173]
753,2,1,"[135, 136]"
444,1,1,[102]
202,2,1,"[127, 137]"
677,5,1,"[2, 28, 29, 30, 32]"
852,1,1,[117]
498,1,1,[36]
572,1,1,[113]
103,6,1,"[164, 165, 166, 167, 168, 169]"
121,4,1,"[153, 156, 157, 158]"
629,4,1,"[136, 155, 156, 157]"
631,2,1,"[124, 125]"
835,1,1,[158]
433,7,1,"[29, 41, 42, 43, 44, 45, 46]"
787,1,1,[123]
53,2,1,"[190, 191]"
213,1,1,[185]
111,1,1,[115]
8,1,1,[103]
708,2,1,"[147, 148]"
200,1,1,[165]
520,1,1,[181]
449,1,1,[43]
366,1,1,[189]
